time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.525,145.989,196.000,23.776,-23.776,-0.057,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971069;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;"
0.040,1064.050,145.988,196.000,23.790,-23.791,-0.028,0.000,0.112,0.000,0.000,4,11.192,0.873,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289653;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278017;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278017;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289654;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07959706;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08171567;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876102;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876102;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127056;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1349697;"
0.060,1063.580,145.995,196.000,23.727,-23.725,0.333,0.000,0.105,0.000,0.000,4,14.136,0.358,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832923;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1853701;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.18537;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832924;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416295;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416295;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451723;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0781473;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451723;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0781473;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07814732;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1347321;"
0.080,1063.112,146.008,196.000,23.695,-23.688,0.640,0.001,0.137,0.000,0.000,4,16.115,3.326,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003823392;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1373258;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1374824;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003666732;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02090389;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0226787;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1972643;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06344826;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1971096;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06360301;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06352499;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1371638;"
0.100,1062.643,146.025,196.000,23.696,-23.685,0.867,0.000,0.153,0.000,0.000,4,19.029,5.160,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008879416;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09007742;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09021401;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007513533;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00180909;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001946807;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1500225;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06054696;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1498846;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06068492;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06061554;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06062227;"
0.120,1062.173,146.047,196.000,23.702,-23.684,1.110,0.000,0.152,0.000,0.000,4,21.907,4.891,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002198275;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04969209;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04974065;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001712758;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005404174;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006051302;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1095342;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05996507;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1094851;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06001421;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05998942;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0639945;"
0.140,1061.702,146.077,196.000,23.682,-23.636,1.520,0.000,0.149,0.000,0.000,4,23.661,4.094,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004290431;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01816528;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01812675;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004675779;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006074756;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006249994;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05042061;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05042061;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07791232;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06025659;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07794967;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06021676;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06023672;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06537464;"
0.160,1061.231,146.114,196.000,23.676,-23.605,1.843,0.000,0.159,0.000,0.000,4,22.041,1.860,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001001018;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003739053;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003616035;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002231188;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004296303;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005101562;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06342814;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06004189;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06354967;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05992036;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05997992;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06168196;"
0.180,1060.759,146.155,196.000,23.687,-23.599,2.044,0.000,0.162,0.000,0.000,4,19.846,0.544,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001240097;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007812458;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007256405;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001295703;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007999837;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000854224;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06054962;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06112973;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06060417;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06107519;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06057689;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06060371;"
0.200,1060.288,146.199,196.000,23.696,-23.594,2.214,0.000,0.157,0.000,0.000,4,18.293,0.444,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005929693;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002305863;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002323163;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005912392;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002465159;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002491444;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06212318;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06570531;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06210579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0657227;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06211329;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06211796;"
