time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.475,-628.512,8.192,-149.557,4,7.800,0.076,"Ground_80_320:(0.00, 1.00, 0.00)",0.000,0.000,0.000,23.775,0.000,1.000,-39.525
0.040,23.787,0.951,-628.520,8.191,-149.081,4,8.305,0.047,"Ground_80_240:(0.00, 1.00, 0.00)",0.113,0.000,0.000,23.787,0.000,1.000,-39.049
0.060,23.798,1.427,-628.528,8.189,-148.605,4,8.774,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.107,0.000,0.000,23.798,0.000,1.000,-38.573
0.080,23.808,1.903,-628.536,8.187,-148.129,4,9.205,0.004,"Ground_80_240:(0.00, 1.00, 0.00)",0.101,0.000,-0.001,23.809,0.000,1.000,-38.097
0.100,23.817,2.379,-628.544,8.185,-147.653,4,9.588,0.011,"Ground_80_240:(0.00, 1.00, 0.00)",0.096,0.000,0.002,23.818,0.000,1.000,-37.621
0.120,23.825,2.856,-628.551,8.183,-147.177,4,9.919,0.022,"Ground_80_240:(0.00, 1.00, 0.00)",0.091,0.000,-0.002,23.826,0.000,1.000,-37.144
0.140,23.833,3.332,-628.559,8.181,-146.700,4,10.195,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.087,0.000,0.003,23.833,0.000,1.000,-36.668
0.160,23.839,3.809,-628.567,8.179,-146.223,4,10.417,0.035,"Ground_80_240:(0.00, 1.00, 0.00)",0.084,0.000,-0.004,23.839,0.000,1.000,-36.191
0.180,23.845,4.286,-628.575,8.178,-145.747,4,10.586,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.080,0.000,0.004,23.845,0.000,1.000,-35.714
0.200,23.850,4.763,-628.583,8.177,-145.270,4,10.705,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.078,0.000,-0.005,23.850,0.000,1.000,-35.237
0.220,23.855,5.240,-628.591,8.176,-144.793,4,10.779,0.039,"Ground_80_240:(0.00, 1.00, 0.00)",0.075,0.000,0.006,23.855,0.000,1.000,-34.760
0.240,23.859,5.717,-628.599,8.176,-144.316,4,10.813,0.038,"Ground_80_240:(0.00, 1.00, 0.00)",0.073,0.000,-0.006,23.859,0.000,1.000,-34.283
0.260,23.863,6.194,-628.606,8.176,-143.839,4,10.811,0.036,"Ground_80_240:(0.00, 1.00, 0.00)",0.071,0.000,0.007,23.863,0.000,1.000,-33.806
0.280,23.866,6.672,-628.614,8.176,-143.361,4,10.780,0.034,"Ground_80_240:(0.00, 1.00, 0.00)",0.069,0.000,-0.007,23.866,0.000,1.000,-33.328
0.300,23.869,7.149,-628.622,8.177,-142.884,4,10.725,0.031,"Ground_80_240:(0.00, 1.00, 0.00)",0.067,0.000,0.007,23.869,0.000,1.000,-32.851
0.320,23.872,7.626,-628.630,8.178,-142.407,4,10.651,0.029,"Ground_80_240:(0.00, 1.00, 0.00)",0.066,0.000,-0.008,23.872,0.000,1.000,-32.374
0.340,23.874,8.104,-628.638,8.180,-141.929,4,10.564,0.026,"Ground_80_240:(0.00, 1.00, 0.00)",0.064,0.000,0.008,23.874,0.000,1.000,-31.896
0.360,23.876,8.581,-628.646,8.182,-141.452,4,10.468,0.023,"Ground_80_240:(0.00, 1.00, 0.00)",0.063,0.000,-0.008,23.876,0.000,1.000,-31.419
0.380,23.878,9.059,-628.654,8.184,-140.975,4,10.367,0.020,"Ground_80_240:(0.00, 1.00, 0.00)",0.062,0.000,0.009,23.878,0.000,1.000,-30.941
0.400,23.880,9.536,-628.662,8.186,-140.497,4,10.266,0.017,"Ground_80_240:(0.00, 1.00, 0.00)",0.061,0.000,-0.009,23.880,0.000,1.000,-30.464
0.420,23.881,10.014,-628.669,8.188,-140.019,4,10.167,0.014,"Ground_80_240:(0.00, 1.00, 0.00)",0.060,0.000,0.009,23.881,0.000,1.000,-29.986
0.440,23.882,10.492,-628.677,8.191,-139.542,4,10.072,0.012,"Ground_80_240:(0.00, 1.00, 0.00)",0.059,0.000,-0.009,23.882,0.000,1.000,-29.508
0.460,23.884,10.969,-628.685,8.193,-139.064,4,9.984,0.010,"Ground_80_240:(0.00, 1.00, 0.00)",0.059,0.000,0.009,23.884,0.000,1.000,-29.031
0.480,23.885,11.447,-628.693,8.196,-138.587,4,9.904,0.008,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,-0.009,23.885,0.000,1.000,-28.553
0.500,23.886,11.925,-628.701,8.199,-138.109,4,9.833,0.006,"Ground_80_240:(0.00, 1.00, 0.00)",0.058,0.000,0.009,23.886,0.000,1.000,-28.075
0.520,23.887,12.402,-628.709,8.201,-137.631,4,9.772,0.005,"Ground_80_240:(0.00, 1.00, 0.00)",0.057,0.000,-0.009,23.887,0.000,1.000,-27.598
0.540,23.887,12.880,-628.717,8.204,-137.154,4,9.720,0.004,"Ground_80_240:(0.00, 1.00, 0.00)",0.057,0.000,0.009,23.887,0.000,1.000,-27.120
0.560,23.888,13.358,-628.725,8.206,-136.676,4,9.679,0.003,"Ground_80_240:(0.00, 1.00, 0.00)",0.056,0.000,-0.009,23.888,0.000,1.000,-26.642
0.580,23.889,13.836,-628.732,8.209,-136.198,4,9.647,0.002,"Ground_80_240:(0.00, 1.00, 0.00)",0.056,0.000,0.009,23.889,0.000,1.000,-26.164
0.600,23.889,14.314,-628.740,8.211,-135.721,4,9.624,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.056,0.000,-0.009,23.889,0.000,1.000,-25.687
0.620,23.890,14.791,-628.748,8.213,-135.243,4,9.609,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.055,0.000,0.009,23.890,0.000,1.000,-25.209
0.640,23.890,15.269,-628.756,8.215,-134.765,4,9.602,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.055,0.000,-0.009,23.890,0.000,1.000,-24.731
0.660,23.891,15.747,-628.764,8.217,-134.287,4,9.601,0.000,"Ground_80_240:(0.00, 1.00, 0.00)",0.055,0.000,0.009,23.891,0.000,1.000,-24.253
0.680,23.891,16.225,-628.772,8.219,-133.810,4,9.606,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.055,0.000,-0.009,23.891,0.000,1.000,-23.775
0.700,23.892,16.703,-628.780,8.221,-133.332,4,9.615,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,0.009,23.892,0.000,1.000,-23.297
0.720,23.892,17.180,-628.788,8.223,-132.854,4,9.628,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,-0.009,23.892,0.000,1.000,-22.820
0.740,23.892,17.658,-628.795,8.225,-132.376,4,9.643,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,0.009,23.892,0.000,1.000,-22.342
0.760,23.892,18.136,-628.803,8.227,-131.899,4,9.661,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,-0.009,23.892,0.000,1.000,-21.864
0.780,23.893,18.614,-628.811,8.228,-131.421,4,9.679,0.001,"Ground_80_240:(0.00, 1.00, 0.00)",0.054,0.000,0.009,23.893,0.000,1.000,-21.386
