time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.475,-628.512,8.342,-149.557,4,7.800,0.042,"",0.000,0.000,0.000,23.775,0.000,1.000,-39.525
0.040,23.782,0.951,-628.520,8.341,-149.081,4,8.320,0.006,"",0.113,0.000,0.000,23.782,0.000,1.000,-39.049
0.060,23.788,1.427,-628.528,8.339,-148.606,4,8.807,0.017,"",0.109,0.000,-0.001,23.789,0.000,1.000,-38.573
0.080,23.794,1.902,-628.536,8.337,-148.130,4,9.253,0.032,"",0.106,0.000,0.002,23.795,0.000,1.000,-38.098
0.100,23.800,2.378,-628.544,8.335,-147.654,4,9.645,0.039,"",0.103,0.000,-0.003,23.800,0.000,1.000,-37.622
0.120,23.805,2.854,-628.551,8.333,-147.178,4,9.978,0.042,"",0.100,0.000,0.004,23.806,0.000,1.000,-37.146
0.140,23.810,3.330,-628.559,8.331,-146.702,4,10.249,0.042,"",0.097,0.000,-0.004,23.810,0.000,1.000,-36.670
0.160,23.814,3.807,-628.567,8.329,-146.226,4,10.460,0.040,"",0.095,0.000,0.005,23.814,0.000,1.000,-36.193
0.180,23.818,4.283,-628.575,8.328,-145.750,4,10.615,0.037,"",0.093,0.000,-0.006,23.818,0.000,1.000,-35.717
0.200,23.821,4.759,-628.583,8.327,-145.274,4,10.717,0.033,"",0.091,0.000,0.007,23.822,0.000,1.000,-35.241
0.220,23.825,5.236,-628.591,8.327,-144.797,4,10.774,0.029,"",0.089,0.000,-0.007,23.825,0.000,1.000,-34.764
0.240,23.828,5.712,-628.599,8.327,-144.321,4,10.790,0.025,"",0.088,0.000,0.007,23.828,0.000,1.000,-34.288
0.260,23.830,6.189,-628.606,8.327,-143.844,4,10.774,0.021,"",0.086,0.000,-0.008,23.830,0.000,1.000,-33.811
0.280,23.833,6.665,-628.614,8.328,-143.368,4,10.730,0.017,"",0.085,0.000,0.008,23.833,0.000,1.000,-33.335
0.300,23.835,7.142,-628.622,8.328,-142.891,4,10.666,0.014,"",0.084,0.000,-0.008,23.835,0.000,1.000,-32.858
0.320,23.837,7.619,-628.630,8.330,-142.414,4,10.586,0.012,"",0.082,0.000,0.008,23.837,0.000,1.000,-32.381
0.340,23.839,8.096,-628.638,8.331,-141.938,4,10.496,0.009,"",0.081,0.000,-0.008,23.839,0.000,1.000,-31.904
0.360,23.841,8.572,-628.646,8.333,-141.461,4,10.400,0.007,"",0.080,0.000,0.009,23.841,0.000,1.000,-31.428
0.380,23.842,9.049,-628.654,8.335,-140.984,4,10.303,0.006,"",0.080,0.000,-0.009,23.843,0.000,1.000,-30.951
0.400,23.844,9.526,-628.662,8.337,-140.507,4,10.207,0.004,"",0.079,0.000,0.009,23.844,0.000,1.000,-30.474
0.420,23.845,10.003,-628.669,8.340,-140.031,4,10.114,0.003,"",0.078,0.000,-0.009,23.845,0.000,1.000,-29.997
0.440,23.847,10.480,-628.677,8.342,-139.554,4,10.028,0.002,"",0.077,0.000,0.009,23.847,0.000,1.000,-29.520
0.460,23.848,10.957,-628.685,8.344,-139.077,4,9.949,0.002,"",0.077,0.000,-0.009,23.848,0.000,1.000,-29.043
0.480,23.849,11.434,-628.693,8.347,-138.600,4,9.878,0.001,"",0.076,0.000,0.009,23.849,0.000,1.000,-28.566
0.500,23.850,11.911,-628.701,8.349,-138.123,4,9.817,0.001,"",0.076,0.000,-0.009,23.850,0.000,1.000,-28.089
0.520,23.851,12.388,-628.709,8.352,-137.646,4,9.765,0.001,"",0.075,0.000,0.009,23.851,0.000,1.000,-27.612
0.540,23.852,12.865,-628.717,8.354,-137.169,4,9.722,0.000,"",0.075,0.000,-0.009,23.852,0.000,1.000,-27.135
0.560,23.853,13.342,-628.725,8.356,-136.692,4,9.689,0.000,"",0.074,0.000,0.009,23.853,0.000,1.000,-26.658
0.580,23.853,13.819,-628.732,8.359,-136.215,4,9.663,0.000,"",0.074,0.000,-0.009,23.853,0.000,1.000,-26.181
0.600,23.854,14.296,-628.740,8.361,-135.738,4,9.646,0.000,"",0.073,0.000,0.009,23.854,0.000,1.000,-25.704
0.620,23.855,14.773,-628.748,8.363,-135.261,4,9.636,0.000,"",0.073,0.000,-0.009,23.855,0.000,1.000,-25.227
0.640,23.855,15.250,-628.756,8.365,-134.784,4,9.631,0.000,"",0.073,0.000,0.009,23.855,0.000,1.000,-24.750
0.660,23.856,15.727,-628.764,8.367,-134.307,4,9.632,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-24.273
0.680,23.856,16.204,-628.772,8.369,-133.830,4,9.638,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-23.796
0.700,23.857,16.681,-628.780,8.371,-133.353,4,9.647,0.000,"",0.072,0.000,0.009,23.857,0.000,1.000,-23.319
0.720,23.857,17.159,-628.788,8.373,-132.876,4,9.659,0.000,"",0.072,0.000,0.009,23.857,0.000,1.000,-22.841
0.740,23.858,17.636,-628.795,8.375,-132.399,4,9.673,0.000,"",0.071,0.000,0.009,23.858,0.000,1.000,-22.364
0.760,23.858,18.113,-628.803,8.376,-131.922,4,9.688,0.000,"",0.071,0.000,-0.009,23.858,0.000,1.000,-21.887
0.780,23.858,18.590,-628.811,8.378,-131.445,4,9.705,0.000,"",0.071,0.000,-0.009,23.858,0.000,1.000,-21.410
0.800,23.859,19.067,-628.819,8.380,-130.967,4,9.721,0.000,"",0.071,0.000,-0.009,23.859,0.000,1.000,-20.933
0.820,23.859,19.544,-628.827,8.381,-130.490,4,9.737,0.000,"",0.071,0.000,0.009,23.859,0.000,1.000,-20.456
0.840,23.859,20.022,-628.835,8.383,-130.013,4,9.752,0.000,"",0.071,0.000,0.009,23.859,0.000,1.000,-19.978
0.860,23.859,20.499,-628.843,8.384,-129.536,4,9.767,0.000,"",0.070,0.000,0.009,23.859,0.000,1.000,-19.501
0.880,23.860,20.976,-628.851,8.386,-129.059,4,9.780,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-19.024
0.900,23.860,21.453,-628.858,8.387,-128.582,4,9.792,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-18.547
0.920,23.860,21.930,-628.866,8.389,-128.105,4,9.802,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-18.070
0.940,23.860,22.408,-628.874,8.390,-127.628,4,9.811,0.000,"",0.070,0.000,0.009,23.860,0.000,1.000,-17.592
0.960,23.860,22.885,-628.882,8.392,-127.150,4,9.819,0.000,"",0.070,0.000,0.009,23.860,0.000,1.000,-17.115
0.980,23.861,23.362,-628.890,8.394,-126.673,4,9.825,0.000,"",0.070,0.000,0.009,23.861,0.000,1.000,-16.638
1.000,23.861,23.839,-628.898,8.395,-126.196,4,9.830,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-16.161
1.020,23.861,24.316,-628.906,8.397,-125.719,4,9.833,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-15.684
1.040,23.861,24.794,-628.913,8.398,-125.242,4,9.836,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-15.206
1.060,23.861,25.271,-628.921,8.400,-124.765,4,9.837,0.000,"",0.070,0.000,0.009,23.861,0.000,1.000,-14.729
1.080,23.861,25.748,-628.929,8.401,-124.288,4,9.838,0.000,"",0.069,0.000,0.009,23.861,0.000,1.000,-14.252
1.100,23.861,26.225,-628.937,8.403,-123.810,4,9.838,0.000,"",0.069,0.000,-0.009,23.861,0.000,1.000,-13.775
1.120,23.861,26.703,-628.945,8.405,-123.333,4,9.837,0.000,"",0.069,0.000,0.009,23.861,0.000,1.000,-13.297
1.140,23.861,27.180,-628.953,8.406,-122.856,4,9.835,0.000,"",0.069,0.000,-0.009,23.861,0.000,1.000,-12.820
1.160,23.862,27.657,-628.961,8.408,-122.379,4,9.834,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-12.343
1.180,23.862,28.134,-628.968,8.410,-121.902,4,9.831,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-11.866
1.200,23.862,28.611,-628.976,8.411,-121.425,4,9.829,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-11.389
1.220,23.862,29.089,-628.984,8.413,-120.947,4,9.827,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-10.911
1.240,23.862,29.566,-628.992,8.415,-120.470,4,9.824,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-10.434
1.260,23.862,30.043,-629.000,8.416,-119.993,4,9.822,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-9.957
1.280,23.862,30.520,-629.008,8.418,-119.516,4,9.819,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-9.480
1.300,23.862,30.998,-629.016,8.420,-119.039,4,9.817,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-9.002
1.320,23.862,31.475,-629.024,8.421,-118.562,4,9.815,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-8.525
1.340,23.862,31.952,-629.031,8.423,-118.084,4,9.813,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-8.048
1.360,23.862,32.429,-629.039,8.425,-117.607,4,9.812,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-7.571
1.380,23.862,32.907,-629.047,8.426,-117.130,4,9.810,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-7.093
1.400,23.862,33.384,-629.055,8.428,-116.653,4,9.809,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-6.616
1.420,23.862,33.861,-629.063,8.430,-116.176,4,9.809,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-6.139
1.440,23.862,34.338,-629.071,8.431,-115.699,4,9.808,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-5.662
1.460,23.862,34.816,-629.079,8.433,-115.221,4,9.807,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-5.184
1.480,23.862,35.293,-629.087,8.435,-114.744,4,9.807,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-4.707
1.500,23.862,35.770,-629.094,8.436,-114.267,4,9.807,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-4.230
1.520,23.862,36.247,-629.102,8.438,-113.790,4,9.807,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-3.753
1.540,23.862,36.724,-629.110,8.440,-113.313,4,9.807,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-3.276
1.560,23.862,37.202,-629.118,8.442,-112.835,4,9.807,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-2.798
1.580,23.862,37.679,-629.126,8.443,-112.358,4,9.808,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-2.321
1.600,23.862,38.156,-629.134,8.445,-111.881,4,9.808,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-1.844
1.620,23.862,38.633,-629.142,8.447,-111.404,4,9.808,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-1.367
1.640,23.862,39.111,-629.150,8.448,-110.927,4,9.809,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-0.889
1.660,23.862,39.588,-629.157,8.450,-110.450,4,9.809,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-0.412
1.680,23.862,40.065,-629.165,8.452,-109.972,4,9.809,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,0.065
1.700,23.862,40.542,-629.173,8.453,-109.495,4,9.810,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,0.542
1.720,23.862,41.020,-629.181,8.455,-109.018,4,9.810,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,1.020
1.740,23.862,41.497,-629.189,8.457,-108.541,4,9.810,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,1.497
1.760,23.862,41.974,-629.197,8.458,-108.064,4,9.811,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,1.974
