time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.475,-630.212,8.342,-149.585,4,7.780,0.042,"",0.000,0.000,0.000,23.775,0.000,1.000,-39.525
0.040,23.782,0.951,-630.220,8.341,-149.109,4,8.304,0.006,"",0.113,0.000,0.000,23.782,0.000,1.000,-39.049
0.060,23.788,1.427,-630.228,8.339,-148.634,4,8.796,0.018,"",0.109,0.000,-0.001,23.789,0.000,1.000,-38.573
0.080,23.794,1.902,-630.235,8.337,-148.158,4,9.246,0.031,"",0.106,0.000,0.002,23.795,0.000,1.000,-38.098
0.100,23.800,2.378,-630.243,8.335,-147.682,4,9.643,0.040,"",0.103,0.000,-0.003,23.800,0.000,1.000,-37.622
0.120,23.805,2.854,-630.251,8.333,-147.206,4,9.979,0.043,"",0.100,0.000,0.004,23.806,0.000,1.000,-37.146
0.140,23.810,3.330,-630.259,8.331,-146.730,4,10.252,0.043,"",0.097,0.000,-0.005,23.810,0.000,1.000,-36.670
0.160,23.814,3.807,-630.267,8.329,-146.254,4,10.465,0.041,"",0.095,0.000,0.005,23.814,0.000,1.000,-36.193
0.180,23.818,4.283,-630.275,8.328,-145.778,4,10.622,0.037,"",0.093,0.000,-0.006,23.818,0.000,1.000,-35.717
0.200,23.821,4.759,-630.283,8.327,-145.302,4,10.726,0.034,"",0.091,0.000,0.007,23.822,0.000,1.000,-35.241
0.220,23.825,5.236,-630.291,8.326,-144.825,4,10.783,0.030,"",0.089,0.000,-0.007,23.825,0.000,1.000,-34.764
0.240,23.828,5.712,-630.299,8.326,-144.349,4,10.799,0.026,"",0.088,0.000,0.007,23.828,0.000,1.000,-34.288
0.260,23.830,6.189,-630.306,8.326,-143.872,4,10.783,0.021,"",0.086,0.000,-0.008,23.830,0.000,1.000,-33.811
0.280,23.833,6.665,-630.314,8.327,-143.396,4,10.739,0.018,"",0.085,0.000,0.008,23.833,0.000,1.000,-33.335
0.300,23.835,7.142,-630.322,8.328,-142.919,4,10.674,0.016,"",0.084,0.000,-0.008,23.835,0.000,1.000,-32.858
0.320,23.837,7.619,-630.330,8.329,-142.442,4,10.593,0.012,"",0.083,0.000,0.008,23.837,0.000,1.000,-32.381
0.340,23.839,8.096,-630.338,8.331,-141.966,4,10.503,0.010,"",0.081,0.000,-0.009,23.839,0.000,1.000,-31.905
0.360,23.841,8.572,-630.346,8.333,-141.489,4,10.407,0.008,"",0.080,0.000,0.009,23.841,0.000,1.000,-31.428
0.380,23.842,9.049,-630.354,8.335,-141.012,4,10.308,0.007,"",0.080,0.000,-0.009,23.842,0.000,1.000,-30.951
0.400,23.844,9.526,-630.362,8.337,-140.535,4,10.210,0.005,"",0.079,0.000,0.009,23.844,0.000,1.000,-30.474
0.420,23.845,10.003,-630.369,8.339,-140.059,4,10.117,0.003,"",0.078,0.000,-0.009,23.845,0.000,1.000,-29.997
0.440,23.847,10.480,-630.377,8.342,-139.582,4,10.030,0.002,"",0.077,0.000,0.009,23.847,0.000,1.000,-29.520
0.460,23.848,10.957,-630.385,8.344,-139.105,4,9.951,0.002,"",0.077,0.000,-0.009,23.848,0.000,1.000,-29.043
0.480,23.849,11.434,-630.393,8.346,-138.628,4,9.879,0.001,"",0.076,0.000,0.009,23.849,0.000,1.000,-28.566
0.500,23.850,11.911,-630.401,8.349,-138.151,4,9.817,0.001,"",0.076,0.000,-0.009,23.850,0.000,1.000,-28.089
