t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1044.767,153.269,41.100,31.616,-11.066,0.513,29.613,0.000,0.000,-0.061,2,8.061,3.386,1.000,"Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Ground_Mountain_0_4:(-0.336, 0.914, 0.226);Mountain trunk:(0.592, 0.000, -0.806);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.335, 0.915, 0.225);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Ground_Mountain_0_4:(-0.336, 0.915, 0.222);Mountain trunk:(0.317, 0.000, -0.948);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Ground_Mountain_0_4:(-0.337, 0.915, 0.221);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Ground_Mountain_0_4:(-0.335, 0.916, 0.221);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Ground_Mountain_0_4:(-0.336, 0.916, 0.219);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Ground_Mountain_0_4:(-0.334, 0.916, 0.221);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Mountain trunk:(0.000, 0.000, -1.000);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Ground_Mountain_0_4:(-0.333, 0.917, 0.221);Mountain trunk:(-0.818, -0.116, -0.564);Mountain trunk:(-0.818, -0.116, -0.564);Mountain trunk:(-0.818, -0.116, -0.564);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.916, 0.220);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.335, 0.917, 0.217);Ground_Mountain_0_4:(-0.333, 0.917, 0.220);Ground_Mountain_0_4:(-0.333, 0.917, 0.220);Ground_Mountain_0_4:(-0.333, 0.917, 0.220);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.334, 0.917, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.333, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.331, 0.918, 0.217);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.918, 0.215);Ground_Mountain_0_4:(-0.332, 0.919, 0.213);Ground_Mountain_0_4:(-0.332, 0.919, 0.213);Ground_Mountain_0_4:(-0.332, 0.919, 0.213);Ground_Mountain_0_4:(-0.332, 0.919, 0.213);Ground_Mountain_0_4:(-0.330, 0.920, 0.213);Ground_Mountain_0_4:(-0.330, 0.920, 0.213);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);Ground_Mountain_2_3:(0.054, 0.988, -0.145);"
0.040,472.745,1044.554,153.295,41.675,31.372,-10.932,1.343,29.396,0.192,0.000,-0.063,4,16.294,5.300,0.997,"Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);Ground_Mountain_2_3:(0.059, 0.988, -0.144);"
0.060,473.355,1044.341,153.331,42.249,31.269,-10.890,1.887,29.327,0.314,0.000,-0.066,4,27.188,13.757,0.992,"Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);Ground_Mountain_2_3:(0.058, 0.988, -0.144);"
0.080,473.965,1044.129,153.400,42.820,31.000,-10.715,3.509,28.903,0.365,0.000,-0.069,4,34.659,14.160,0.988,"Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);Ground_Mountain_2_3:(0.058, 0.988, -0.143);"
0.100,474.621,1043.916,153.492,43.391,30.898,-10.655,4.613,28.635,0.500,0.000,-0.072,4,33.511,7.352,0.988,"Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);"
0.120,475.237,1043.703,153.591,43.963,30.939,-10.683,4.939,28.614,0.551,0.000,-0.076,4,25.884,1.267,0.987,"Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);"
0.140,475.855,1043.489,153.695,44.534,30.976,-10.716,5.226,28.592,0.530,0.000,-0.079,4,23.886,1.027,0.987,"Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);Ground_Mountain_2_3:(0.062, 0.988, -0.143);"
0.160,476.512,1043.274,153.805,45.105,31.009,-10.764,5.467,28.567,0.512,0.000,-0.081,4,21.635,0.830,0.987,"Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);Ground_Mountain_2_3:(0.063, 0.988, -0.142);"
0.180,477.130,1043.058,153.918,45.676,31.038,-10.833,5.661,28.539,0.496,0.000,-0.083,4,19.266,0.670,0.986,"Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);Ground_Mountain_2_3:(0.065, 0.988, -0.142);"
0.200,477.750,1042.840,154.034,46.246,31.064,-10.926,5.807,28.507,0.481,0.000,-0.083,4,16.870,0.504,0.986,"Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);Ground_Mountain_2_3:(0.064, 0.988, -0.141);"
