t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,147.994,837.374,100.125,-134.590,15.061,13.348,1.487,6.891,0.000,0.000,-0.067,3,13.832,7.769,0.982,"Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.070);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.075, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.071, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.071);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.072, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.068, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.069, 0.995, -0.072);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(-0.070, 0.995, -0.073);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.092, 0.988, -0.126);Ground_Mountain_0_1:(0.194, 0.947, -0.257);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);"
0.040,148.227,837.627,100.209,-134.486,14.301,12.784,3.835,5.417,0.469,0.000,-0.106,4,15.363,20.717,0.982,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.096, 0.983, -0.159);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.096, 0.983, -0.159);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.194, 0.947, -0.257);Ground_Mountain_0_1:(0.194, 0.947, -0.257);Ground_Mountain_0_1:(0.194, 0.947, -0.257);Ground_Mountain_0_1:(0.194, 0.947, -0.257);"
0.060,148.333,837.886,100.287,-134.378,14.454,12.959,3.782,5.434,0.849,0.000,-0.110,3,0.000,6.020,0.982,"Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Mountain trunk:(1.000, 0.000, 0.000);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.094, 0.985, -0.145);Ground_Mountain_0_1:(-0.094, 0.985, -0.145);Ground_Mountain_0_1:(-0.094, 0.985, -0.145);Ground_Mountain_0_1:(-0.094, 0.985, -0.145);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.194, 0.947, -0.257);Ground_Mountain_0_1:(0.194, 0.947, -0.257);"
0.080,148.333,838.147,100.363,-134.267,14.580,13.066,3.758,5.524,0.773,0.000,-0.114,2,0.000,3.783,0.983,"Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.095, 0.984, -0.151);Ground_Mountain_0_1:(-0.095, 0.984, -0.151);Ground_Mountain_0_1:(-0.095, 0.984, -0.151);Ground_Mountain_0_1:(-0.095, 0.984, -0.151);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);"
0.100,148.436,838.409,100.437,-134.157,14.524,13.053,3.600,5.502,0.710,0.000,-0.117,1,0.000,0.292,0.983,"Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(-0.094, 0.985, -0.143);Ground_Mountain_0_1:(-0.094, 0.985, -0.143);Ground_Mountain_0_1:(-0.094, 0.985, -0.143);Ground_Mountain_0_1:(-0.094, 0.985, -0.143);Ground_Mountain_0_1:(-0.094, 0.985, -0.143);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);"
0.120,148.726,838.672,100.508,-134.049,14.459,13.039,3.441,5.481,0.738,0.000,-0.119,1,0.000,0.255,0.984,"Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(-0.092, 0.986, -0.142);Ground_Mountain_0_1:(-0.092, 0.986, -0.142);Ground_Mountain_0_1:(-0.092, 0.986, -0.142);Ground_Mountain_0_1:(-0.092, 0.986, -0.142);Ground_Mountain_0_1:(-0.092, 0.986, -0.142);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);"
0.140,149.015,838.938,100.580,-133.943,14.380,13.026,3.283,5.460,0.770,0.000,-0.118,1,0.000,0.236,0.986,"Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(-0.086, 0.986, -0.142);Ground_Mountain_0_1:(-0.086, 0.986, -0.142);Ground_Mountain_0_1:(-0.086, 0.986, -0.142);Ground_Mountain_0_1:(-0.086, 0.986, -0.142);Ground_Mountain_0_1:(-0.086, 0.986, -0.142);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);"
0.160,149.304,839.200,100.642,-133.834,14.336,13.020,3.086,5.458,0.810,0.000,-0.117,0,0.000,0.252,0.986,"Ground_Mountain_0_1:(0.098, 0.729, -0.677);Ground_Mountain_0_1:(0.416, 0.800, -0.433);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(-0.056, 0.878, -0.475);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);"
0.180,149.591,839.467,100.707,-133.729,14.251,13.015,2.888,5.455,0.832,0.000,-0.118,0,0.000,0.249,0.988,"Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.132, 0.983, -0.126);Ground_Mountain_0_1:(0.098, 0.729, -0.677);"
0.200,149.879,839.728,100.761,-133.620,14.212,13.010,2.691,5.453,0.874,0.000,-0.113,0,0.000,0.248,0.989,""
