time,speed,travel,x,y,z,grounded,lift,torque,contact
0.016,23.774,0.475,-623.813,8.342,-149.479,4,7.800,0.042,""
0.036,23.782,0.951,-623.821,8.341,-149.004,4,8.320,0.006,""
0.056,23.788,1.427,-623.828,8.339,-148.528,4,8.807,0.017,""
0.076,23.794,1.902,-623.836,8.337,-148.052,4,9.253,0.032,""
0.096,23.800,2.378,-623.844,8.335,-147.577,4,9.645,0.039,""
0.116,23.805,2.854,-623.852,8.333,-147.101,4,9.978,0.042,""
0.136,23.810,3.330,-623.860,8.331,-146.625,4,10.249,0.042,""
0.156,23.814,3.807,-623.868,8.329,-146.149,4,10.460,0.040,""
0.176,23.818,4.283,-623.876,8.328,-145.672,4,10.615,0.037,""
0.196,23.821,4.759,-623.884,8.327,-145.196,4,10.717,0.033,""
0.216,23.825,5.236,-623.891,8.327,-144.720,4,10.774,0.029,""
0.236,23.828,5.712,-623.899,8.327,-144.243,4,10.790,0.025,""
0.256,23.830,6.189,-623.907,8.327,-143.767,4,10.774,0.021,""
0.276,23.833,6.665,-623.915,8.328,-143.290,4,10.730,0.017,""
0.296,23.835,7.142,-623.923,8.329,-142.814,4,10.666,0.014,""
0.316,23.837,7.619,-623.931,8.330,-142.337,4,10.586,0.012,""
0.336,23.839,8.096,-623.939,8.331,-141.860,4,10.496,0.009,""
0.356,23.841,8.572,-623.947,8.333,-141.383,4,10.400,0.007,""
0.376,23.842,9.049,-623.954,8.335,-140.907,4,10.303,0.006,""
0.396,23.844,9.526,-623.962,8.337,-140.430,4,10.207,0.004,""
0.416,23.845,10.003,-623.970,8.340,-139.953,4,10.114,0.003,""
0.436,23.847,10.480,-623.978,8.342,-139.476,4,10.028,0.003,""
0.456,23.848,10.957,-623.986,8.344,-138.999,4,9.949,0.002,""
0.476,23.849,11.434,-623.994,8.347,-138.522,4,9.878,0.001,""
0.496,23.850,11.911,-624.002,8.349,-138.045,4,9.817,0.001,""
0.516,23.851,12.388,-624.010,8.352,-137.569,4,9.765,0.001,""
0.536,23.852,12.865,-624.017,8.354,-137.092,4,9.722,0.000,""
0.556,23.853,13.342,-624.025,8.356,-136.615,4,9.689,0.000,""
0.576,23.853,13.819,-624.033,8.359,-136.138,4,9.663,0.000,""
0.596,23.854,14.296,-624.041,8.361,-135.661,4,9.646,0.000,""
0.616,23.855,14.773,-624.049,8.363,-135.184,4,9.635,0.000,""
0.636,23.855,15.250,-624.057,8.365,-134.707,4,9.631,0.000,""
0.656,23.856,15.727,-624.065,8.367,-134.229,4,9.632,0.000,""
0.676,23.856,16.204,-624.072,8.369,-133.752,4,9.638,0.000,""
0.696,23.857,16.681,-624.080,8.371,-133.275,4,9.647,0.000,""
0.716,23.857,17.159,-624.088,8.373,-132.798,4,9.659,0.000,""
0.736,23.858,17.636,-624.096,8.375,-132.321,4,9.673,0.000,""
0.756,23.858,18.113,-624.104,8.376,-131.844,4,9.688,0.000,""
0.776,23.858,18.590,-624.112,8.378,-131.367,4,9.704,0.000,""
0.796,23.859,19.067,-624.120,8.380,-130.890,4,9.721,0.000,""
0.816,23.859,19.544,-624.128,8.381,-130.413,4,9.737,0.000,""
0.836,23.859,20.022,-624.135,8.383,-129.936,4,9.752,0.000,""
0.856,23.859,20.499,-624.143,8.384,-129.459,4,9.767,0.000,""
0.876,23.860,20.976,-624.151,8.386,-128.981,4,9.780,0.000,""
0.896,23.860,21.453,-624.159,8.387,-128.504,4,9.792,0.000,""
0.916,23.860,21.930,-624.167,8.389,-128.027,4,9.802,0.000,""
0.936,23.860,22.408,-624.175,8.390,-127.550,4,9.811,0.000,""
0.956,23.860,22.885,-624.183,8.392,-127.073,4,9.819,0.000,""
0.976,23.861,23.362,-624.191,8.394,-126.596,4,9.825,0.000,""
0.996,23.861,23.839,-624.198,8.395,-126.119,4,9.830,0.000,""
1.016,23.861,24.316,-624.206,8.397,-125.641,4,9.834,0.000,""
1.036,23.861,24.794,-624.214,8.398,-125.164,4,9.836,0.000,""
1.056,23.861,25.271,-624.222,8.400,-124.687,4,9.837,0.000,""
1.076,23.861,25.748,-624.230,8.401,-124.210,4,9.838,0.000,""
1.096,23.861,26.225,-624.238,8.403,-123.733,4,9.838,0.000,""
1.116,23.861,26.703,-624.246,8.405,-123.256,4,9.837,0.000,""
1.136,23.861,27.180,-624.253,8.406,-122.779,4,9.835,0.000,""
1.156,23.862,27.657,-624.261,8.408,-122.301,4,9.833,0.000,""
1.176,23.862,28.134,-624.269,8.410,-121.824,4,9.831,0.000,""
1.196,23.862,28.611,-624.277,8.411,-121.347,4,9.829,0.000,""
1.216,23.862,29.089,-624.285,8.413,-120.870,4,9.826,0.000,""
1.236,23.862,29.566,-624.293,8.415,-120.393,4,10.409,0.000,""
1.256,23.862,30.043,-624.301,8.417,-119.916,4,10.355,0.064,""
1.276,23.862,30.520,-624.309,8.419,-119.439,4,10.331,0.106,""
