time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,23.774,0.475,-628.512,8.342,-149.557,4,7.800,0.042,""
0.040,23.782,0.951,-628.520,8.341,-149.081,4,8.320,0.006,""
0.060,23.788,1.427,-628.528,8.339,-148.606,4,8.807,0.017,""
0.080,23.794,1.902,-628.536,8.337,-148.130,4,9.253,0.032,""
0.100,23.800,2.378,-628.544,8.335,-147.654,4,9.645,0.039,""
0.120,23.805,2.854,-628.551,8.333,-147.178,4,9.978,0.042,""
0.140,23.810,3.330,-628.559,8.331,-146.702,4,10.249,0.042,""
0.160,23.814,3.807,-628.567,8.329,-146.226,4,10.460,0.040,""
0.180,23.818,4.283,-628.575,8.328,-145.750,4,10.615,0.037,""
0.200,23.821,4.759,-628.583,8.327,-145.274,4,10.717,0.033,""
0.220,23.825,5.236,-628.591,8.327,-144.797,4,10.774,0.029,""
0.240,23.828,5.712,-628.599,8.327,-144.321,4,10.790,0.025,""
0.260,23.830,6.189,-628.606,8.327,-143.844,4,10.774,0.021,""
0.280,23.833,6.665,-628.614,8.328,-143.368,4,10.730,0.017,""
0.300,23.835,7.142,-628.622,8.328,-142.891,4,10.666,0.014,""
0.320,23.837,7.619,-628.630,8.330,-142.414,4,10.586,0.012,""
0.340,23.839,8.096,-628.638,8.331,-141.938,4,10.496,0.009,""
0.360,23.841,8.572,-628.646,8.333,-141.461,4,10.400,0.007,""
0.380,23.842,9.049,-628.654,8.335,-140.984,4,10.303,0.006,""
0.400,23.844,9.526,-628.662,8.337,-140.507,4,10.207,0.004,""
0.420,23.845,10.003,-628.669,8.340,-140.031,4,10.114,0.003,""
0.440,23.847,10.480,-628.677,8.342,-139.554,4,10.028,0.002,""
0.460,23.848,10.957,-628.685,8.344,-139.077,4,9.949,0.002,""
0.480,23.849,11.434,-628.693,8.347,-138.600,4,9.878,0.001,""
0.500,23.850,11.911,-628.701,8.349,-138.123,4,9.817,0.001,""
0.520,23.851,12.388,-628.709,8.352,-137.646,4,9.765,0.001,""
0.540,23.852,12.865,-628.717,8.354,-137.169,4,9.722,0.000,""
0.560,23.853,13.342,-628.725,8.356,-136.692,4,9.689,0.000,""
0.580,23.853,13.819,-628.732,8.359,-136.215,4,9.663,0.000,""
0.600,23.854,14.296,-628.740,8.361,-135.738,4,9.646,0.000,""
0.620,23.855,14.773,-628.748,8.363,-135.261,4,9.636,0.000,""
0.640,23.855,15.250,-628.756,8.365,-134.784,4,9.631,0.000,""
0.660,23.856,15.727,-628.764,8.367,-134.307,4,9.632,0.000,""
0.680,23.856,16.204,-628.772,8.369,-133.830,4,9.638,0.000,""
0.700,23.857,16.681,-628.780,8.371,-133.353,4,9.647,0.000,""
0.720,23.857,17.159,-628.788,8.373,-132.876,4,9.659,0.000,""
0.740,23.858,17.636,-628.795,8.375,-132.399,4,9.673,0.000,""
0.760,23.858,18.113,-628.803,8.376,-131.922,4,9.688,0.000,""
0.780,23.858,18.590,-628.811,8.378,-131.445,4,9.705,0.000,""
0.800,23.859,19.067,-628.819,8.380,-130.967,4,9.721,0.000,""
0.820,23.859,19.544,-628.827,8.381,-130.490,4,9.737,0.000,""
0.840,23.859,20.022,-628.835,8.383,-130.013,4,9.752,0.000,""
0.860,23.859,20.499,-628.843,8.384,-129.536,4,9.767,0.000,""
0.880,23.860,20.976,-628.851,8.386,-129.059,4,9.780,0.000,""
0.900,23.860,21.453,-628.858,8.387,-128.582,4,9.792,0.000,""
0.920,23.860,21.930,-628.866,8.389,-128.105,4,9.802,0.000,""
0.940,23.860,22.408,-628.874,8.390,-127.628,4,9.811,0.000,""
0.960,23.860,22.885,-628.882,8.392,-127.150,4,9.819,0.000,""
0.980,23.861,23.362,-628.890,8.394,-126.673,4,9.825,0.000,""
1.000,23.861,23.839,-628.898,8.395,-126.196,4,9.830,0.000,""
1.020,23.861,24.316,-628.906,8.397,-125.719,4,9.833,0.000,""
1.040,23.861,24.794,-628.913,8.398,-125.242,4,9.836,0.000,""
1.060,23.861,25.271,-628.921,8.400,-124.765,4,9.837,0.000,""
1.080,23.861,25.748,-628.929,8.401,-124.288,4,9.838,0.000,""
1.100,23.861,26.225,-628.937,8.403,-123.810,4,9.838,0.000,""
1.120,23.861,26.703,-628.945,8.405,-123.333,4,9.837,0.000,""
1.140,23.861,27.180,-628.953,8.406,-122.856,4,9.835,0.000,""
1.160,23.862,27.657,-628.961,8.408,-122.379,4,9.834,0.000,""
1.180,23.862,28.134,-628.968,8.410,-121.902,4,9.831,0.000,""
1.200,23.862,28.611,-628.976,8.411,-121.425,4,9.829,0.000,""
1.220,23.862,29.089,-628.984,8.413,-120.947,4,9.827,0.000,""
1.240,23.862,29.566,-628.992,8.415,-120.470,4,10.409,0.000,""
1.260,23.862,30.043,-629.000,8.417,-119.993,4,10.356,0.064,""
1.280,23.862,30.520,-629.008,8.419,-119.516,4,10.331,0.106,""
1.300,23.861,30.997,-629.016,8.422,-119.039,4,10.315,0.132,""
1.320,23.861,31.474,-629.024,8.425,-118.562,4,10.295,0.146,""
1.340,23.861,31.951,-629.031,8.428,-118.085,4,10.849,0.151,""
1.360,23.860,32.428,-629.039,8.431,-117.608,4,10.638,0.087,""
1.380,23.860,32.905,-629.047,8.435,-117.131,4,10.395,0.041,""
1.400,23.860,33.383,-629.055,8.439,-116.654,4,10.147,0.010,""
1.420,23.859,33.860,-629.063,8.443,-116.177,4,9.912,0.011,""
1.440,23.859,34.337,-629.071,8.446,-115.700,4,9.703,0.024,""
1.460,23.859,34.814,-629.079,8.450,-115.222,4,9.527,0.032,""
1.480,23.859,35.292,-629.087,8.454,-114.745,4,9.386,0.035,""
1.500,23.859,35.769,-629.094,8.457,-114.268,4,9.282,0.035,""
