time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,35.662,0.713,-626.515,8.809,14.310,4,7.800,0.080,"Ground_80_240:(-0.06, 1.00, 0.00)",0.000,0.000,0.000,35.662,0.000,1.000,124.287
0.040,35.673,1.427,-626.503,8.808,13.596,4,7.937,0.046,"Ground_80_320:(0.00, 1.00, 0.00)",0.169,0.000,0.000,35.673,0.000,1.000,123.573
0.060,35.683,2.140,-626.492,8.805,12.883,4,8.090,0.019,"Ground_80_320:(0.00, 1.00, 0.00)",0.164,0.000,0.000,35.683,0.000,1.000,122.860
0.080,35.693,2.854,-626.480,8.803,12.169,4,8.247,0.002,"Ground_80_320:(0.00, 1.00, 0.00)",0.158,0.000,-0.001,35.693,0.000,1.000,122.146
0.100,35.701,3.569,-626.468,8.799,11.455,4,8.409,0.019,"Ground_80_320:(0.00, 1.00, 0.00)",0.154,0.000,0.002,35.702,0.000,1.000,121.432
0.120,35.710,4.283,-626.456,8.795,10.741,4,8.576,0.031,"Ground_80_320:(0.00, 1.00, 0.00)",0.149,0.000,0.003,35.710,0.000,1.000,120.717
0.140,35.717,4.997,-626.444,8.791,10.026,4,8.745,0.039,"Ground_80_320:(0.00, 1.00, 0.00)",0.145,0.000,-0.003,35.718,0.000,1.000,120.003
0.160,35.725,5.712,-626.433,8.786,9.312,4,8.915,0.045,"Ground_80_320:(0.00, 1.00, 0.00)",0.141,0.000,-0.004,35.725,0.000,1.000,119.288
0.180,35.731,6.426,-626.421,8.781,8.597,4,9.084,0.048,"Ground_80_320:(0.00, 1.00, 0.00)",0.138,0.000,0.005,35.732,0.000,1.000,118.574
0.200,35.737,7.141,-626.409,8.776,7.883,4,9.249,0.049,"Ground_80_320:(0.00, 1.00, 0.00)",0.134,0.000,0.006,35.738,0.000,1.000,117.859
0.220,35.743,7.856,-626.397,8.771,7.168,4,9.407,0.048,"Ground_80_320:(0.00, 1.00, 0.00)",0.131,0.000,-0.007,35.744,0.000,1.000,117.144
0.240,35.749,8.571,-626.386,8.765,6.453,4,9.556,0.047,"Ground_80_320:(0.00, 1.00, 0.00)",0.128,0.000,-0.007,35.749,0.000,1.000,116.429
0.260,35.754,9.286,-626.374,8.760,5.738,4,9.694,0.045,"Ground_80_320:(0.00, 1.00, 0.00)",0.126,0.000,0.008,35.754,0.000,1.000,115.714
0.280,35.758,10.002,-626.362,8.754,5.023,4,9.820,0.042,"Ground_80_320:(0.00, 1.00, 0.00)",0.123,0.000,0.008,35.759,0.000,1.000,114.998
0.300,35.763,10.717,-626.350,8.749,4.308,4,9.931,0.038,"Ground_80_320:(0.00, 1.00, 0.00)",0.121,0.000,-0.009,35.763,0.000,1.000,114.283
0.320,35.767,11.432,-626.338,8.744,3.592,4,10.028,0.035,"Ground_80_320:(0.00, 1.00, 0.00)",0.119,0.000,-0.009,35.767,0.000,1.000,113.568
0.340,35.771,12.148,-626.327,8.738,2.877,4,10.110,0.031,"Ground_80_320:(0.00, 1.00, 0.00)",0.117,0.000,0.009,35.771,0.000,1.000,112.852
