time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-628.223,8.959,14.757,4,7.800,0.092,"",0.000,0.000,0.000,11.887,0.000,1.000,124.762
0.040,11.894,0.476,-628.219,8.958,14.519,4,8.078,0.016,"",0.056,0.000,0.000,11.895,0.000,1.000,124.524
0.060,11.901,0.714,-628.215,8.956,14.281,4,8.348,0.026,"",0.053,0.000,0.001,11.901,0.000,1.000,124.286
0.080,11.800,0.950,-628.211,8.953,14.045,4,8.608,0.047,"",0.050,0.000,-0.003,11.800,0.000,1.000,124.050
0.100,11.816,1.187,-628.207,8.950,13.808,4,8.857,0.055,"",0.100,0.000,0.004,11.817,0.000,1.000,123.813
0.120,11.831,1.423,-628.203,8.947,13.572,4,9.096,0.056,"",0.092,0.000,-0.005,11.832,0.000,1.000,123.577
0.140,11.844,1.660,-628.199,8.944,13.335,4,9.319,0.053,"",0.085,0.000,0.006,11.845,0.000,1.000,123.340
0.160,11.856,1.898,-628.195,8.940,13.098,4,9.525,0.047,"",0.078,0.000,-0.007,11.857,0.000,1.000,123.102
0.180,11.867,2.135,-628.192,8.936,12.860,4,9.709,0.041,"",0.072,0.000,0.008,11.868,0.000,1.000,122.865
0.200,11.877,2.373,-628.188,8.933,12.623,4,9.870,0.035,"",0.066,0.000,-0.008,11.878,0.000,1.000,122.627
0.220,11.886,2.610,-628.184,8.929,12.385,4,10.008,0.030,"",0.062,0.000,0.009,11.886,0.000,1.000,122.390
0.240,11.894,2.848,-628.180,8.926,12.147,4,10.121,0.025,"",0.057,0.000,-0.009,11.894,0.000,1.000,122.152
0.260,11.901,3.086,-628.176,8.923,11.909,4,10.211,0.020,"",0.053,0.000,0.009,11.901,0.000,1.000,121.914
0.280,11.800,3.322,-628.172,8.920,11.673,4,10.278,0.016,"",0.050,0.000,-0.010,11.800,0.000,1.000,121.678
0.300,11.817,3.559,-628.168,8.917,11.437,4,10.324,0.013,"",0.100,0.000,0.010,11.817,0.000,1.000,121.441
0.320,11.832,3.795,-628.164,8.915,11.200,4,10.352,0.011,"",0.092,0.000,-0.010,11.832,0.000,1.000,121.205
