time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,42.596,0.852,-630.218,8.192,-149.208,4,7.801,0.068,"Ground_80_400:(0.00, 1.00, 0.00)"
0.040,42.601,1.704,-630.232,8.191,-148.357,4,8.407,0.041,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,42.605,2.556,-630.246,8.189,-147.505,4,8.966,0.019,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,42.610,3.408,-630.260,8.187,-146.653,4,9.470,0.010,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,42.614,4.260,-630.274,8.185,-145.800,4,9.915,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,42.617,5.113,-630.288,8.184,-144.948,4,10.291,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,42.621,5.965,-630.302,8.182,-144.096,4,10.596,0.032,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,42.624,6.817,-630.316,8.181,-143.244,4,10.833,0.037,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,42.627,7.670,-630.330,8.181,-142.391,4,11.002,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,42.630,8.522,-630.344,8.181,-141.539,4,11.111,0.040,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,42.632,9.375,-630.358,8.182,-140.687,4,11.162,0.041,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,42.635,10.228,-630.373,8.183,-139.834,4,11.165,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,42.637,11.080,-630.387,8.185,-138.981,4,11.126,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,42.639,11.933,-630.401,8.187,-138.129,4,11.053,0.034,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,42.641,12.786,-630.415,8.190,-137.276,4,10.954,0.033,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,42.643,13.639,-630.429,8.193,-136.423,4,10.833,0.030,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,42.644,14.491,-630.443,8.196,-135.571,4,10.702,0.027,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,42.646,15.344,-630.457,8.200,-134.718,4,10.561,0.024,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,42.648,16.197,-630.471,8.204,-133.865,4,10.420,0.021,"Ground_80_240:(0.00, 1.00, 0.00)"
0.400,42.649,17.050,-630.485,8.208,-133.012,4,10.280,0.019,"Ground_80_240:(0.00, 1.00, 0.00)"
0.420,42.650,17.903,-630.500,8.212,-132.159,4,10.146,0.016,"Ground_80_240:(0.00, 1.00, 0.00)"
0.440,42.651,18.756,-630.514,8.217,-131.307,4,10.023,0.014,"Ground_80_240:(0.00, 1.00, 0.00)"
0.460,42.653,19.609,-630.528,8.221,-130.454,4,9.909,0.012,"Ground_80_240:(0.00, 1.00, 0.00)"
0.480,42.654,20.462,-630.542,8.226,-129.601,4,9.810,0.010,"Ground_80_240:(0.00, 1.00, 0.00)"
0.500,42.655,21.315,-630.556,8.230,-128.748,4,9.723,0.009,"Ground_80_240:(0.00, 1.00, 0.00)"
