time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,23.774,0.475,-625.512,8.342,-149.507,4,7.800,0.042,"",0.000,0.000,0.000,23.775,0.000,1.000,-39.525
0.040,23.782,0.951,-625.520,8.341,-149.032,4,8.320,0.006,"",0.113,0.000,0.000,23.782,0.000,1.000,-39.049
0.060,23.788,1.427,-625.528,8.339,-148.556,4,8.807,0.017,"",0.109,0.000,-0.001,23.789,0.000,1.000,-38.573
0.080,23.794,1.902,-625.536,8.337,-148.080,4,9.253,0.032,"",0.106,0.000,0.002,23.795,0.000,1.000,-38.098
0.100,23.800,2.378,-625.544,8.335,-147.605,4,9.645,0.039,"",0.103,0.000,-0.003,23.800,0.000,1.000,-37.622
0.120,23.805,2.854,-625.552,8.333,-147.129,4,9.978,0.042,"",0.100,0.000,0.004,23.806,0.000,1.000,-37.146
0.140,23.810,3.330,-625.560,8.331,-146.653,4,10.249,0.042,"",0.097,0.000,-0.004,23.810,0.000,1.000,-36.670
0.160,23.814,3.807,-625.568,8.329,-146.177,4,10.460,0.040,"",0.095,0.000,0.005,23.814,0.000,1.000,-36.193
0.180,23.818,4.283,-625.575,8.328,-145.700,4,10.615,0.037,"",0.093,0.000,-0.006,23.818,0.000,1.000,-35.717
0.200,23.821,4.759,-625.583,8.327,-145.224,4,10.717,0.033,"",0.091,0.000,0.007,23.822,0.000,1.000,-35.241
0.220,23.825,5.236,-625.591,8.327,-144.748,4,10.774,0.029,"",0.089,0.000,-0.007,23.825,0.000,1.000,-34.764
0.240,23.828,5.712,-625.599,8.327,-144.271,4,10.790,0.025,"",0.088,0.000,0.007,23.828,0.000,1.000,-34.288
0.260,23.830,6.189,-625.607,8.327,-143.795,4,10.774,0.021,"",0.086,0.000,-0.008,23.830,0.000,1.000,-33.811
0.280,23.833,6.665,-625.615,8.328,-143.318,4,10.730,0.017,"",0.085,0.000,0.008,23.833,0.000,1.000,-33.335
0.300,23.835,7.142,-625.623,8.329,-142.842,4,10.666,0.014,"",0.084,0.000,-0.008,23.835,0.000,1.000,-32.858
0.320,23.837,7.619,-625.631,8.330,-142.365,4,10.586,0.012,"",0.082,0.000,0.008,23.837,0.000,1.000,-32.381
0.340,23.839,8.096,-625.638,8.331,-141.888,4,10.496,0.009,"",0.081,0.000,-0.008,23.839,0.000,1.000,-31.904
0.360,23.841,8.572,-625.646,8.333,-141.411,4,10.400,0.007,"",0.080,0.000,0.009,23.841,0.000,1.000,-31.428
0.380,23.842,9.049,-625.654,8.335,-140.935,4,10.303,0.006,"",0.080,0.000,-0.009,23.843,0.000,1.000,-30.951
0.400,23.844,9.526,-625.662,8.337,-140.458,4,10.207,0.004,"",0.079,0.000,0.009,23.844,0.000,1.000,-30.474
0.420,23.845,10.003,-625.670,8.340,-139.981,4,10.114,0.003,"",0.078,0.000,-0.009,23.845,0.000,1.000,-29.997
0.440,23.847,10.480,-625.678,8.342,-139.504,4,10.028,0.002,"",0.077,0.000,0.009,23.847,0.000,1.000,-29.520
0.460,23.848,10.957,-625.686,8.344,-139.027,4,9.949,0.002,"",0.077,0.000,-0.009,23.848,0.000,1.000,-29.043
0.480,23.849,11.434,-625.694,8.347,-138.550,4,9.878,0.001,"",0.076,0.000,0.009,23.849,0.000,1.000,-28.566
0.500,23.850,11.911,-625.701,8.349,-138.074,4,9.817,0.001,"",0.076,0.000,-0.009,23.850,0.000,1.000,-28.089
0.520,23.851,12.388,-625.709,8.352,-137.597,4,9.765,0.001,"",0.075,0.000,0.009,23.851,0.000,1.000,-27.612
0.540,23.852,12.865,-625.717,8.354,-137.120,4,9.722,0.000,"",0.075,0.000,-0.009,23.852,0.000,1.000,-27.135
0.560,23.853,13.342,-625.725,8.356,-136.643,4,9.689,0.000,"",0.074,0.000,0.009,23.853,0.000,1.000,-26.658
0.580,23.853,13.819,-625.733,8.359,-136.166,4,9.663,0.000,"",0.074,0.000,-0.009,23.853,0.000,1.000,-26.181
0.600,23.854,14.296,-625.741,8.361,-135.689,4,9.646,0.000,"",0.073,0.000,0.009,23.854,0.000,1.000,-25.704
0.620,23.855,14.773,-625.749,8.363,-135.212,4,9.636,0.000,"",0.073,0.000,-0.009,23.855,0.000,1.000,-25.227
0.640,23.855,15.250,-625.757,8.365,-134.735,4,9.631,0.000,"",0.073,0.000,0.009,23.855,0.000,1.000,-24.750
0.660,23.856,15.727,-625.764,8.367,-134.258,4,9.632,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-24.273
0.680,23.856,16.204,-625.772,8.369,-133.780,4,9.638,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-23.796
0.700,23.857,16.681,-625.780,8.371,-133.303,4,9.647,0.000,"",0.072,0.000,0.009,23.857,0.000,1.000,-23.319
0.720,23.857,17.159,-625.788,8.373,-132.826,4,9.659,0.000,"",0.072,0.000,0.009,23.857,0.000,1.000,-22.841
0.740,23.858,17.636,-625.796,8.375,-132.349,4,9.673,0.000,"",0.071,0.000,0.009,23.858,0.000,1.000,-22.364
0.760,23.858,18.113,-625.804,8.376,-131.872,4,9.688,0.000,"",0.071,0.000,-0.009,23.858,0.000,1.000,-21.887
0.780,23.858,18.590,-625.812,8.378,-131.395,4,9.704,0.000,"",0.071,0.000,-0.009,23.858,0.000,1.000,-21.410
0.800,23.859,19.067,-625.820,8.380,-130.918,4,9.721,0.000,"",0.071,0.000,-0.009,23.859,0.000,1.000,-20.933
0.820,23.859,19.544,-625.827,8.381,-130.441,4,9.737,0.000,"",0.071,0.000,0.009,23.859,0.000,1.000,-20.456
0.840,23.859,20.022,-625.835,8.383,-129.964,4,9.752,0.000,"",0.071,0.000,0.009,23.859,0.000,1.000,-19.978
0.860,23.859,20.499,-625.843,8.384,-129.487,4,9.767,0.000,"",0.070,0.000,0.009,23.859,0.000,1.000,-19.501
0.880,23.860,20.976,-625.851,8.386,-129.009,4,9.780,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-19.024
0.900,23.860,21.453,-625.859,8.387,-128.532,4,9.792,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-18.547
0.920,23.860,21.930,-625.867,8.389,-128.055,4,9.802,0.000,"",0.070,0.000,-0.009,23.860,0.000,1.000,-18.070
0.940,23.860,22.408,-625.875,8.390,-127.578,4,9.811,0.000,"",0.070,0.000,0.009,23.860,0.000,1.000,-17.592
0.960,23.860,22.885,-625.882,8.392,-127.101,4,9.819,0.000,"",0.070,0.000,0.009,23.860,0.000,1.000,-17.115
0.980,23.861,23.362,-625.890,8.394,-126.624,4,9.825,0.000,"",0.070,0.000,0.009,23.861,0.000,1.000,-16.638
1.000,23.861,23.839,-625.898,8.395,-126.147,4,9.830,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-16.161
1.020,23.861,24.316,-625.906,8.397,-125.669,4,9.834,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-15.684
1.040,23.861,24.794,-625.914,8.398,-125.192,4,9.836,0.000,"",0.070,0.000,-0.009,23.861,0.000,1.000,-15.206
1.060,23.861,25.271,-625.922,8.400,-124.715,4,9.837,0.000,"",0.070,0.000,0.009,23.861,0.000,1.000,-14.729
1.080,23.861,25.748,-625.930,8.401,-124.238,4,9.838,0.000,"",0.069,0.000,0.009,23.861,0.000,1.000,-14.252
1.100,23.861,26.225,-625.937,8.403,-123.761,4,9.838,0.000,"",0.069,0.000,-0.009,23.861,0.000,1.000,-13.775
1.120,23.861,26.703,-625.945,8.405,-123.284,4,9.837,0.000,"",0.069,0.000,0.009,23.861,0.000,1.000,-13.297
1.140,23.861,27.180,-625.953,8.406,-122.807,4,9.835,0.000,"",0.069,0.000,-0.009,23.861,0.000,1.000,-12.820
1.160,23.862,27.657,-625.961,8.408,-122.329,4,9.833,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-12.343
1.180,23.862,28.134,-625.969,8.410,-121.852,4,9.831,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-11.866
1.200,23.862,28.611,-625.977,8.411,-121.375,4,9.829,0.000,"",0.069,0.000,-0.009,23.862,0.000,1.000,-11.389
1.220,23.862,29.089,-625.985,8.413,-120.898,4,9.826,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-10.911
1.240,23.862,29.566,-625.993,8.415,-120.421,4,10.409,0.000,"",0.069,0.000,0.009,23.862,0.000,1.000,-10.434
1.260,23.862,30.043,-626.000,8.417,-119.944,4,10.355,0.064,"",0.069,0.000,0.010,23.862,0.000,1.000,-9.957
