time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-628.508,8.342,-149.794,4,7.800,0.076,"",0.000,0.000,0.000,11.887,0.000,1.000,-39.762
0.040,11.894,0.475,-628.512,8.341,-149.557,4,8.253,0.013,"",0.056,0.000,0.000,11.894,0.000,1.000,-39.525
0.060,11.900,0.713,-628.516,8.339,-149.319,4,8.680,0.022,"",0.053,0.000,0.001,11.901,0.000,1.000,-39.287
0.080,11.799,0.949,-628.520,8.337,-149.083,4,9.072,0.039,"",0.050,0.000,-0.002,11.799,0.000,1.000,-39.051
0.100,11.815,1.185,-628.524,8.334,-148.847,4,9.422,0.046,"",0.101,0.000,0.003,11.815,0.000,1.000,-38.815
0.120,11.829,1.422,-628.528,8.332,-148.611,4,9.721,0.046,"",0.093,0.000,-0.004,11.830,0.000,1.000,-38.578
0.140,11.842,1.659,-628.531,8.330,-148.374,4,9.970,0.043,"",0.086,0.000,0.005,11.842,0.000,1.000,-38.341
0.160,11.853,1.896,-628.535,8.328,-148.137,4,10.172,0.039,"",0.079,0.000,-0.006,11.854,0.000,1.000,-38.104
0.180,11.863,2.133,-628.539,8.326,-147.900,4,10.328,0.034,"",0.074,0.000,0.006,11.864,0.000,1.000,-37.867
0.200,11.872,2.370,-628.543,8.324,-147.662,4,10.443,0.029,"",0.069,0.000,-0.007,11.872,0.000,1.000,-37.630
0.220,11.880,2.608,-628.547,8.323,-147.425,4,10.519,0.024,"",0.064,0.000,0.007,11.880,0.000,1.000,-37.392
0.240,11.887,2.845,-628.551,8.321,-147.187,4,10.563,0.020,"",0.060,0.000,-0.008,11.887,0.000,1.000,-37.155
0.260,11.894,3.083,-628.555,8.321,-146.949,4,10.577,0.017,"",0.056,0.000,0.008,11.894,0.000,1.000,-36.917
0.280,11.899,3.321,-628.559,8.320,-146.711,4,10.568,0.014,"",0.053,0.000,-0.008,11.899,0.000,1.000,-36.679
0.300,11.904,3.559,-628.563,8.320,-146.473,4,10.538,0.011,"",0.050,0.000,0.008,11.904,0.000,1.000,-36.441
0.320,11.802,3.795,-628.567,8.320,-146.237,4,10.493,0.009,"",0.048,0.000,-0.008,11.802,0.000,1.000,-36.205
0.340,11.817,4.032,-628.571,8.320,-146.001,4,10.437,0.007,"",0.099,0.000,0.008,11.817,0.000,1.000,-35.968
0.360,11.831,4.268,-628.574,8.321,-145.764,4,10.373,0.006,"",0.091,0.000,-0.009,11.831,0.000,1.000,-35.732
0.380,11.843,4.505,-628.578,8.322,-145.528,4,10.303,0.005,"",0.085,0.000,0.009,11.843,0.000,1.000,-35.495
0.400,11.854,4.742,-628.582,8.323,-145.291,4,10.232,0.004,"",0.078,0.000,-0.009,11.854,0.000,1.000,-35.258
0.420,11.864,4.979,-628.586,8.324,-145.053,4,10.160,0.003,"",0.073,0.000,0.009,11.864,0.000,1.000,-35.021
0.440,11.873,5.217,-628.590,8.325,-144.816,4,10.090,0.002,"",0.068,0.000,-0.009,11.873,0.000,1.000,-34.783
0.460,11.880,5.454,-628.594,8.326,-144.578,4,10.024,0.002,"",0.064,0.000,0.009,11.880,0.000,1.000,-34.546
0.480,11.887,5.692,-628.598,8.327,-144.341,4,9.963,0.002,"",0.060,0.000,-0.009,11.887,0.000,1.000,-34.308
0.500,11.894,5.930,-628.602,8.329,-144.103,4,9.908,0.001,"",0.056,0.000,0.009,11.894,0.000,1.000,-34.070
0.520,11.899,6.168,-628.606,8.330,-143.865,4,9.858,0.001,"",0.053,0.000,-0.009,11.899,0.000,1.000,-33.832
0.540,11.904,6.406,-628.610,8.331,-143.627,4,9.816,0.001,"",0.050,0.000,0.009,11.904,0.000,1.000,-33.594
0.560,11.802,6.642,-628.614,8.333,-143.391,4,9.780,0.001,"",0.048,0.000,-0.009,11.802,0.000,1.000,-33.358
0.580,11.817,6.879,-628.617,8.334,-143.155,4,9.750,0.000,"",0.099,0.000,0.009,11.817,0.000,1.000,-33.121
0.600,11.831,7.115,-628.621,8.335,-142.918,4,9.727,0.000,"",0.091,0.000,-0.009,11.831,0.000,1.000,-32.885
0.620,11.843,7.352,-628.625,8.337,-142.681,4,9.709,0.000,"",0.085,0.000,0.009,11.843,0.000,1.000,-32.648
0.640,11.854,7.589,-628.629,8.338,-142.444,4,9.697,0.000,"",0.079,0.000,-0.009,11.854,0.000,1.000,-32.411
0.660,11.864,7.826,-628.633,8.339,-142.207,4,9.690,0.000,"",0.073,0.000,0.009,11.864,0.000,1.000,-32.174
