time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,23.774,0.476,-629.719,8.809,14.495,4,7.800,0.092,"Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2239 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2240 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_240:(0.000, 1.000, -0.003) separation=0.2241 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2501 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2599 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2501 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2599 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2501 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2501 impulse=0.000;",0.000,0.000,0.000,23.775,0.000,1.000,124.525,0.392,-0.039,-23.771,0.000,0.006
0.040,23.787,0.951,-629.711,8.808,14.019,4,8.015,0.057,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2514 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2610 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2514 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2610 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2514 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2514 impulse=0.000;",0.113,0.000,0.000,23.787,0.000,1.000,124.049,0.392,-0.075,-23.784,0.000,0.010
0.060,23.798,1.427,-629.703,8.806,13.543,4,8.234,0.028,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2521 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2613 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2521 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2613 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2521 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2521 impulse=0.000;",0.106,0.000,0.000,23.799,0.000,1.000,123.573,0.393,-0.107,-23.795,0.000,0.013
0.080,23.809,1.904,-629.695,8.803,13.067,4,8.448,0.005,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2608 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2608 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2523 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2532 impulse=0.000;",0.101,0.000,-0.001,23.809,0.000,1.000,123.096,0.393,-0.134,-23.805,-0.028,0.014
0.100,23.818,2.380,-629.687,8.800,12.590,4,8.656,0.013,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2519 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2598 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2519 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2598 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2519 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2519 impulse=0.000;",0.096,0.000,0.002,23.818,0.000,1.000,122.620,0.393,-0.157,-23.815,0.044,0.016
0.120,23.827,2.857,-629.679,8.796,12.114,4,8.856,0.026,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2511 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2583 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2512 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2583 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2512 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2512 impulse=0.000;",0.091,0.000,0.003,23.827,0.000,1.000,122.143,0.393,-0.176,-23.823,0.066,0.016
0.140,23.834,3.333,-629.671,8.792,11.637,4,9.048,0.036,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2500 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2564 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2500 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2564 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2500 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2500 impulse=0.000;",0.087,0.000,-0.004,23.835,0.000,1.000,121.667,0.393,-0.191,-23.831,-0.084,0.016
0.160,23.841,3.810,-629.664,8.788,11.160,4,9.229,0.042,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2485 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2542 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2485 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2542 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2485 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2495 impulse=0.000;",0.083,0.000,-0.004,23.842,0.000,1.000,121.190,0.393,-0.203,-23.838,-0.099,0.016
0.180,23.848,4.287,-629.656,8.784,10.683,4,9.398,0.046,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2468 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2517 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2468 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2517 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2468 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2468 impulse=0.000;",0.079,0.000,0.005,23.848,0.000,1.000,120.713,0.393,-0.211,-23.844,0.117,0.015
0.200,23.854,4.765,-629.648,8.780,10.206,4,9.553,0.047,"Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2492 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2492 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;Ground_80_320:(0.000, 1.000, -0.004) separation=0.2449 impulse=0.000;",0.076,0.000,0.006,23.854,0.000,1.000,120.236,0.394,-0.216,-23.850,0.134,0.016
