time,x,y,z,speed,wheels,up,target,groundGap,throttle,brake,steer
0.020,522.426,82.441,-129.497,0.290,3,1.000,1,0.681,1.000,0.000,0.000
0.040,522.417,82.442,-129.503,0.578,3,1.000,1,0.682,1.000,0.000,0.000
0.060,522.402,82.443,-129.512,0.864,3,1.000,1,0.685,1.000,0.000,-0.001
0.080,522.383,82.445,-129.523,1.148,3,1.000,1,0.687,1.000,0.000,-0.001
0.100,522.358,82.446,-129.537,1.430,3,1.000,1,0.690,1.000,0.000,-0.002
0.120,522.328,82.448,-129.554,1.710,3,0.999,1,0.693,1.000,0.000,-0.002
0.140,522.293,82.449,-129.573,1.988,3,0.999,1,0.697,1.000,0.000,-0.003
0.160,522.253,82.450,-129.594,2.264,3,0.998,1,0.700,1.000,0.000,-0.004
0.180,522.208,82.451,-129.618,2.538,3,0.998,1,0.703,1.000,0.000,-0.004
0.200,522.158,82.451,-129.644,2.810,3,0.997,1,0.706,1.000,0.000,-0.005
0.220,522.103,82.451,-129.672,3.081,3,0.997,1,0.709,1.000,0.000,-0.005
0.240,522.043,82.450,-129.703,3.351,3,0.996,1,0.712,1.000,0.000,-0.006
0.260,521.978,82.449,-129.735,3.619,3,0.995,1,0.707,1.000,0.000,-0.006
0.280,521.908,82.448,-129.770,3.885,3,0.995,1,0.686,1.000,0.000,-0.006
0.300,521.833,82.446,-129.807,4.150,3,0.994,1,0.663,1.000,0.000,-0.007
0.320,521.753,82.444,-129.845,4.414,4,0.993,1,0.657,1.000,0.000,-0.007
0.340,521.669,82.442,-129.886,4.676,4,0.992,1,0.655,1.000,0.000,-0.006
0.360,521.580,82.440,-129.929,4.936,4,0.992,1,0.654,1.000,0.000,-0.006
0.380,521.486,82.438,-129.974,5.195,4,0.991,1,0.652,1.000,0.000,-0.006
0.400,521.388,82.436,-130.021,5.451,4,0.991,1,0.651,1.000,0.000,-0.006
0.420,521.285,82.434,-130.069,5.707,4,0.990,1,0.651,1.000,0.000,-0.005
0.440,521.177,82.432,-130.120,5.936,4,0.990,1,0.651,0.905,0.000,-0.004
0.460,521.067,82.430,-130.172,6.123,4,0.990,1,0.651,0.745,0.000,-0.004
0.480,520.954,82.429,-130.225,6.275,4,0.989,1,0.652,0.614,0.000,-0.003
0.500,520.838,82.428,-130.279,6.400,4,0.989,1,0.653,0.507,0.000,-0.002
0.520,520.721,82.428,-130.335,6.502,4,0.988,1,0.655,0.420,0.000,-0.001
0.540,520.602,82.427,-130.392,6.586,4,0.988,1,0.657,0.349,0.000,-0.001
0.560,520.482,82.427,-130.450,6.655,4,0.987,1,0.659,0.290,0.000,0.000
0.580,520.361,82.427,-130.508,6.711,4,0.986,1,0.660,0.242,0.000,0.001
0.600,520.240,82.427,-130.568,6.758,4,0.985,1,0.660,0.202,0.000,0.001
0.620,520.117,82.427,-130.628,6.796,4,0.984,1,0.661,0.169,0.000,0.002
0.640,519.995,82.427,-130.689,6.828,4,0.982,1,0.662,0.143,0.000,0.002
0.660,519.872,82.427,-130.750,6.854,4,0.981,1,0.665,0.120,0.000,0.003
0.680,519.748,82.427,-130.811,6.876,4,0.979,1,0.668,0.102,0.000,0.003
0.700,519.625,82.427,-130.873,6.894,4,0.977,1,0.671,0.087,0.000,0.003
0.720,519.501,82.427,-130.935,6.909,4,0.976,2,0.674,0.074,0.000,0.009
0.740,519.376,82.426,-130.997,6.921,4,0.974,2,0.677,0.064,0.000,0.010
0.760,519.252,82.426,-131.059,6.932,4,0.973,2,0.679,0.055,0.000,0.011
0.780,519.128,82.425,-131.120,6.878,4,0.971,2,0.682,0.048,0.000,0.012
0.800,519.005,82.424,-131.182,6.896,4,0.970,2,0.682,0.086,0.000,0.013
0.820,518.880,82.423,-131.243,6.911,4,0.969,3,0.683,0.073,0.000,0.026
0.840,518.756,82.422,-131.304,6.923,4,0.967,3,0.683,0.062,0.000,0.027
0.860,518.631,82.421,-131.366,6.934,4,0.967,3,0.683,0.054,0.000,0.029
0.880,518.507,82.419,-131.426,6.880,4,0.966,3,0.683,0.046,0.000,0.030
0.900,518.383,82.417,-131.487,6.898,4,0.965,3,0.682,0.084,0.000,0.032
0.920,518.259,82.416,-131.548,6.913,4,0.965,3,0.681,0.072,0.000,0.033
0.940,518.134,82.414,-131.609,6.925,4,0.964,3,0.681,0.061,0.000,0.035
0.960,518.009,82.412,-131.669,6.935,4,0.964,3,0.680,0.052,0.000,0.037
0.980,517.885,82.409,-131.729,6.881,4,0.964,4,0.680,0.045,0.000,0.047
1.000,517.760,82.407,-131.790,6.899,4,0.963,4,0.679,0.083,0.000,0.048
1.020,517.636,82.405,-131.850,6.914,4,0.963,4,0.678,0.071,0.000,0.050
1.040,517.511,82.403,-131.910,6.926,4,0.963,4,0.676,0.060,0.000,0.051
1.060,517.386,82.400,-131.970,6.935,4,0.963,4,0.675,0.052,0.000,0.053
1.080,517.261,82.398,-132.029,6.881,4,0.963,4,0.674,0.045,0.000,0.054
1.100,517.137,82.396,-132.089,6.898,4,0.963,4,0.674,0.083,0.000,0.056
1.120,517.012,82.394,-132.148,6.913,4,0.963,4,0.674,0.071,0.000,0.057
1.140,516.887,82.392,-132.208,6.924,4,0.963,4,0.674,0.061,0.000,0.059
1.160,516.761,82.390,-132.267,6.934,4,0.964,5,0.675,0.053,0.000,0.057
1.180,516.637,82.389,-132.326,6.879,4,0.964,5,0.675,0.046,0.000,0.057
1.200,516.512,82.387,-132.385,6.896,4,0.964,5,0.675,0.084,0.000,0.058
1.220,516.387,82.386,-132.444,6.911,4,0.964,5,0.675,0.072,0.000,0.059
1.240,516.262,82.384,-132.503,6.922,4,0.964,5,0.674,0.063,0.000,0.060
1.260,516.136,82.383,-132.562,6.931,4,0.964,5,0.674,0.055,0.000,0.061
1.280,516.011,82.382,-132.620,6.877,4,0.964,5,0.673,0.048,0.000,0.062
1.300,515.886,82.381,-132.679,6.894,4,0.964,5,0.673,0.086,0.000,0.063
