time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.525,145.989,190.000,23.776,-23.776,-0.057,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0897107;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971069;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.040,1064.050,145.988,190.000,23.790,-23.791,-0.028,0.000,0.112,0.000,0.000,4,11.192,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876254;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127208;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2876254;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127208;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1127208;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1349837;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289638;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05289637;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2278015;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06004068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.06215927;"
0.060,1063.580,145.995,190.000,23.727,-23.725,0.333,0.000,0.105,0.000,0.000,4,14.136,0.358,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451875;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07816252;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2451875;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07816251;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07816249;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1347462;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832923;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1853701;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1853701;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01832924;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416295;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02416295;"
0.080,1063.112,146.008,190.000,23.695,-23.688,0.640,0.000,0.137,0.000,0.000,4,16.115,3.326,0.999,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1972948;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0634881;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1971375;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06364534;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06356731;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1371959;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003838707;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1373411;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1374978;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00368204;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00599438;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.007769197;"
0.100,1062.643,146.025,190.000,23.696,-23.685,0.867,0.000,0.153,0.000,0.000,4,19.029,5.157,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1500276;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06056834;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1498938;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06070213;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06063524;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06064171;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008933325;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0901026;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09023717;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007587543;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001816869;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001952261;"
0.120,1062.173,146.047,190.000,23.702,-23.684,1.110,0.000,0.152,0.000,0.000,4,21.906,4.890,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.109576;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05997739;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1095264;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06002697;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06000221;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06400794;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002078423;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04970446;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04975226;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001600431;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001830459;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005179942;"
0.140,1061.702,146.077,190.000,23.682,-23.636,1.520,0.000,0.149,0.000,0.000,4,23.660,4.094,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07792817;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06024069;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07796799;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06020087;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06022084;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06537011;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004155445;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01817881;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01814067;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004536756;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004093707;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00426963;"
0.160,1061.231,146.114,190.000,23.676,-23.605,1.842,0.000,0.159,0.000,0.000,4,22.040,1.862,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06342748;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06001047;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06354154;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05989641;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05995342;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06166679;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.499816E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003744377;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003630363;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002090125;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007990897;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009131134;"
0.180,1060.759,146.155,190.000,23.687,-23.599,2.044,0.000,0.162,0.000,0.000,4,19.846,0.546,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06053196;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06108516;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0605865;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06103062;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06055921;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06058604;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001236459;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007847397;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0007312729;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001289926;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008042753;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008577406;"
0.200,1060.288,146.199,190.000,23.696,-23.594,2.214,0.000,0.157,0.000,0.000,4,18.294,0.445,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0621184;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06569935;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.062106;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06571174;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06211346;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06211579;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005926958;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002308602;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0023219;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00591366;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002865672;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002895951;"
