time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-632.922,8.809,14.680,4,7.800,0.092,"Ground_80_240:(0.00, 1.00, 0.00)",0.000,0.000,0.000,11.887,0.000,1.000,124.762
0.040,11.898,0.476,-632.918,8.808,14.442,4,8.094,0.057,"Ground_80_320:(0.00, 1.00, 0.00)",0.056,0.000,0.000,11.898,0.000,1.000,124.524
0.060,11.907,0.714,-632.914,8.806,14.204,4,8.382,0.028,"Ground_80_320:(0.00, 1.00, 0.00)",0.051,0.000,0.000,11.907,0.000,1.000,124.286
0.080,11.807,0.950,-632.910,8.803,13.967,4,8.655,0.005,"Ground_80_320:(0.00, 1.00, 0.00)",0.047,0.000,0.001,11.808,0.000,1.000,124.050
0.100,11.829,1.187,-632.907,8.800,13.731,4,8.908,0.013,"Ground_80_320:(0.00, 1.00, 0.00)",0.096,0.000,-0.002,11.829,0.000,1.000,123.813
0.120,11.847,1.424,-632.903,8.797,13.494,4,9.146,0.026,"Ground_80_320:(0.00, 1.00, 0.00)",0.086,0.000,-0.003,11.848,0.000,1.000,123.576
0.140,11.863,1.661,-632.899,8.794,13.256,4,9.361,0.036,"Ground_80_320:(0.00, 1.00, 0.00)",0.076,0.000,0.004,11.864,0.000,1.000,123.339
0.160,11.877,1.899,-632.895,8.790,13.019,4,9.554,0.042,"Ground_80_320:(0.00, 1.00, 0.00)",0.068,0.000,0.005,11.878,0.000,1.000,123.101
0.180,11.889,2.137,-632.891,8.787,12.781,4,9.723,0.046,"Ground_80_320:(0.00, 1.00, 0.00)",0.061,0.000,-0.005,11.890,0.000,1.000,122.863
0.200,11.900,2.375,-632.887,8.784,12.543,4,9.869,0.048,"Ground_80_320:(0.00, 1.00, 0.00)",0.055,0.000,-0.006,11.901,0.000,1.000,122.625
0.220,11.909,2.613,-632.883,8.780,12.305,4,9.991,0.048,"Ground_80_320:(0.00, 1.00, 0.00)",0.050,0.000,0.007,11.910,0.000,1.000,122.387
0.240,11.810,2.849,-632.879,8.777,12.069,4,10.092,0.046,"Ground_80_320:(0.00, 1.00, 0.00)",0.045,0.000,0.007,11.811,0.000,1.000,122.151
0.260,11.831,3.086,-632.875,8.774,11.832,4,10.170,0.044,"Ground_80_320:(0.00, 1.00, 0.00)",0.095,0.000,-0.008,11.832,0.000,1.000,121.914
0.280,11.850,3.323,-632.871,8.771,11.595,4,10.230,0.041,"Ground_80_320:(0.00, 1.00, 0.00)",0.084,0.000,-0.009,11.850,0.000,1.000,121.677
0.300,11.866,3.560,-632.867,8.768,11.358,4,10.271,0.038,"Ground_80_320:(0.00, 1.00, 0.00)",0.075,0.000,0.009,11.866,0.000,1.000,121.440
0.320,11.880,3.798,-632.864,8.766,11.120,4,10.296,0.034,"Ground_80_320:(0.00, 1.00, 0.00)",0.067,0.000,0.009,11.880,0.000,1.000,121.202
0.340,11.892,4.036,-632.860,8.763,10.882,4,10.306,0.031,"Ground_80_320:(0.00, 1.00, 0.00)",0.060,0.000,-0.010,11.892,0.000,1.000,120.964
0.360,11.902,4.274,-632.856,8.761,10.644,4,10.304,0.027,"Ground_80_320:(0.00, 1.00, 0.00)",0.054,0.000,-0.010,11.903,0.000,1.000,120.726
0.380,11.804,4.510,-632.852,8.759,10.408,4,10.291,0.024,"Ground_80_320:(0.00, 1.00, 0.00)",0.049,0.000,0.010,11.805,0.000,1.000,120.490
0.400,11.827,4.747,-632.848,8.758,10.172,4,10.269,0.021,"Ground_80_320:(0.00, 1.00, 0.00)",0.098,0.000,0.010,11.827,0.000,1.000,120.253
0.420,11.846,4.983,-632.844,8.756,9.935,4,10.240,0.017,"Ground_80_320:(0.00, 1.00, 0.00)",0.087,0.000,-0.011,11.846,0.000,1.000,120.017
0.440,11.863,5.221,-632.840,8.754,9.697,4,10.206,0.015,"Ground_80_320:(0.00, 1.00, 0.00)",0.077,0.000,-0.011,11.863,0.000,1.000,119.779
0.460,11.877,5.458,-632.836,8.753,9.460,4,10.168,0.012,"Ground_80_320:(0.00, 1.00, 0.00)",0.069,0.000,0.011,11.877,0.000,1.000,119.542
0.480,11.890,5.696,-632.832,8.752,9.222,4,10.128,0.010,"Ground_80_320:(0.00, 1.00, 0.00)",0.061,0.000,0.011,11.890,0.000,1.000,119.304
0.500,11.901,5.934,-632.828,8.751,8.984,4,10.087,0.008,"Ground_80_320:(0.00, 1.00, 0.00)",0.055,0.000,-0.011,11.901,0.000,1.000,119.066
0.520,11.803,6.170,-632.825,8.750,8.748,4,10.046,0.006,"Ground_80_320:(0.00, 1.00, 0.00)",0.050,0.000,-0.011,11.803,0.000,1.000,118.830
0.540,11.825,6.407,-632.821,8.749,8.512,4,10.006,0.005,"Ground_80_320:(0.00, 1.00, 0.00)",0.099,0.000,0.011,11.825,0.000,1.000,118.593
0.560,11.845,6.644,-632.817,8.748,8.275,4,9.967,0.003,"Ground_80_320:(0.00, 1.00, 0.00)",0.087,0.000,0.011,11.845,0.000,1.000,118.356
0.580,11.862,6.881,-632.813,8.748,8.038,4,9.931,0.002,"Ground_80_320:(0.00, 1.00, 0.00)",0.078,0.000,-0.011,11.862,0.000,1.000,118.119
0.600,11.876,7.118,-632.809,8.747,7.800,4,9.898,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.069,0.000,-0.011,11.876,0.000,1.000,117.882
0.620,11.889,7.356,-632.805,8.746,7.562,4,9.868,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.062,0.000,0.011,11.889,0.000,1.000,117.644
0.640,11.900,7.594,-632.801,8.745,7.324,4,9.842,0.000,"Ground_80_320:(0.00, 1.00, 0.00)",0.055,0.000,0.011,11.900,0.000,1.000,117.406
0.660,11.802,7.830,-632.797,8.745,7.088,4,9.819,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.050,0.000,-0.011,11.802,0.000,1.000,117.170
0.680,11.825,8.067,-632.793,8.744,6.852,4,9.800,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.099,0.000,-0.011,11.825,0.000,1.000,116.933
0.700,11.845,8.304,-632.789,8.743,6.615,4,9.783,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.087,0.000,0.011,11.845,0.000,1.000,116.697
0.720,11.861,8.541,-632.785,8.743,6.378,4,9.771,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.078,0.000,0.011,11.862,0.000,1.000,116.459
0.740,11.876,8.778,-632.781,8.742,6.140,4,9.761,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.069,0.000,-0.011,11.876,0.000,1.000,116.222
0.760,11.889,9.016,-632.778,8.741,5.903,4,9.754,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.062,0.000,-0.011,11.889,0.000,1.000,115.984
0.780,11.900,9.254,-632.774,8.740,5.665,4,9.750,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.056,0.000,0.011,11.900,0.000,1.000,115.746
0.800,11.909,9.492,-632.770,8.739,5.426,4,9.748,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.050,0.000,0.011,11.909,0.000,1.000,115.508
0.820,11.810,9.728,-632.766,8.739,5.190,4,9.747,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.045,0.000,-0.011,11.810,0.000,1.000,115.272
0.840,11.832,9.965,-632.762,8.738,4.954,4,9.749,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.095,0.000,-0.011,11.832,0.000,1.000,115.035
0.860,11.850,10.202,-632.758,8.737,4.717,4,9.752,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.084,0.000,0.011,11.850,0.000,1.000,114.798
0.880,11.867,10.439,-632.754,8.736,4.479,4,9.755,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.075,0.000,0.011,11.867,0.000,1.000,114.561
0.900,11.881,10.677,-632.750,8.735,4.242,4,9.760,0.001,"Ground_80_320:(0.00, 1.00, 0.00)",0.067,0.000,-0.011,11.881,0.000,1.000,114.323
