time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ
0.020,11.887,0.238,-631.222,8.959,14.708,4,7.800,0.092,"",0.000,0.000,0.000,11.887,0.000,1.000,124.762
0.040,11.894,0.476,-631.218,8.958,14.470,4,8.078,0.016,"",0.056,0.000,0.000,11.895,0.000,1.000,124.524
0.060,11.901,0.714,-631.215,8.956,14.232,4,8.348,0.026,"",0.053,0.000,0.002,11.901,0.000,1.000,124.286
0.080,11.800,0.950,-631.211,8.953,13.995,4,8.608,0.047,"",0.050,0.000,-0.003,11.800,0.000,1.000,124.050
0.100,11.816,1.187,-631.207,8.950,13.759,4,8.857,0.055,"",0.100,0.000,0.004,11.817,0.000,1.000,123.813
0.120,11.831,1.423,-631.203,8.947,13.522,4,9.096,0.056,"",0.092,0.000,-0.005,11.832,0.000,1.000,123.577
0.140,11.844,1.660,-631.199,8.944,13.285,4,9.319,0.053,"",0.085,0.000,0.006,11.845,0.000,1.000,123.340
0.160,11.856,1.898,-631.195,8.940,13.048,4,9.524,0.047,"",0.078,0.000,-0.007,11.857,0.000,1.000,123.102
0.180,11.867,2.135,-631.191,8.937,12.811,4,9.709,0.041,"",0.072,0.000,0.008,11.868,0.000,1.000,122.865
0.200,11.877,2.373,-631.187,8.933,12.573,4,9.870,0.035,"",0.066,0.000,-0.008,11.878,0.000,1.000,122.627
0.220,11.886,2.610,-631.183,8.930,12.335,4,10.008,0.030,"",0.062,0.000,0.009,11.886,0.000,1.000,122.390
0.240,11.894,2.848,-631.179,8.926,12.098,4,10.121,0.025,"",0.057,0.000,-0.009,11.894,0.000,1.000,122.152
0.260,11.901,3.086,-631.176,8.923,11.860,4,10.211,0.020,"",0.053,0.000,0.009,11.901,0.000,1.000,121.914
0.280,11.800,3.322,-631.172,8.920,11.624,4,10.278,0.016,"",0.050,0.000,-0.010,11.800,0.000,1.000,121.678
0.300,11.817,3.559,-631.168,8.917,11.387,4,10.324,0.013,"",0.100,0.000,0.010,11.817,0.000,1.000,121.441
0.320,11.832,3.795,-631.164,8.915,11.151,4,10.352,0.011,"",0.092,0.000,-0.010,11.832,0.000,1.000,121.205
0.340,11.846,4.032,-631.160,8.912,10.914,4,10.361,0.009,"",0.084,0.000,0.010,11.846,0.000,1.000,120.968
0.360,11.858,4.269,-631.156,8.910,10.677,4,10.356,0.007,"",0.077,0.000,-0.010,11.858,0.000,1.000,120.731
0.380,11.869,4.507,-631.152,8.908,10.439,4,10.339,0.006,"",0.071,0.000,0.010,11.869,0.000,1.000,120.493
0.400,11.878,4.744,-631.148,8.907,10.202,4,10.311,0.004,"",0.066,0.000,-0.011,11.878,0.000,1.000,120.256
0.420,11.887,4.982,-631.144,8.905,9.964,4,10.275,0.004,"",0.061,0.000,0.011,11.887,0.000,1.000,120.018
0.440,11.895,5.220,-631.140,8.904,9.726,4,10.234,0.003,"",0.056,0.000,-0.011,11.895,0.000,1.000,119.780
0.460,11.902,5.458,-631.136,8.903,9.488,4,10.188,0.002,"",0.053,0.000,0.011,11.902,0.000,1.000,119.542
