time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,11.887,0.238,-627.008,8.342,-149.770,4,7.800,0.076,"",0.000,0.000,0.000,11.887,0.000,1.000,-39.762,-0.196,-0.041,11.886,0.000,0.012
0.040,11.894,0.475,-627.012,8.341,-149.532,4,8.253,0.013,"",0.056,0.000,0.000,11.894,0.000,1.000,-39.525,-0.196,-0.072,11.893,0.000,0.017
0.060,11.900,0.713,-627.016,8.339,-149.294,4,8.680,0.022,"",0.053,0.000,0.001,11.901,0.000,1.000,-39.287,-0.196,-0.094,11.899,0.028,0.019
0.080,11.799,0.949,-627.020,8.337,-149.058,4,9.072,0.039,"",0.050,0.000,-0.002,11.799,0.000,1.000,-39.051,-0.195,-0.109,11.797,-0.052,0.019
0.100,11.815,1.185,-627.024,8.334,-148.822,4,9.422,0.046,"",0.101,0.000,0.003,11.815,0.000,1.000,-38.815,-0.195,-0.117,11.813,0.074,0.017
0.120,11.829,1.422,-627.028,8.332,-148.586,4,9.721,0.046,"",0.093,0.000,-0.004,11.830,0.000,1.000,-38.578,-0.195,-0.118,11.827,-0.095,0.015
0.140,11.842,1.659,-627.032,8.330,-148.349,4,9.970,0.043,"",0.086,0.000,0.005,11.842,0.000,1.000,-38.341,-0.195,-0.115,11.840,0.112,0.013
0.160,11.853,1.896,-627.036,8.328,-148.112,4,10.172,0.039,"",0.079,0.000,-0.006,11.854,0.000,1.000,-38.104,-0.196,-0.108,11.852,-0.128,0.011
0.180,11.863,2.133,-627.040,8.326,-147.875,4,10.328,0.034,"",0.074,0.000,0.006,11.864,0.000,1.000,-37.867,-0.196,-0.097,11.862,0.141,0.009
0.200,11.872,2.370,-627.043,8.324,-147.638,4,10.443,0.029,"",0.069,0.000,-0.007,11.872,0.000,1.000,-37.630,-0.196,-0.085,11.871,-0.151,0.008
0.220,11.880,2.608,-627.047,8.323,-147.400,4,10.519,0.024,"",0.064,0.000,0.007,11.880,0.000,1.000,-37.392,-0.196,-0.070,11.879,0.159,0.007
0.240,11.887,2.845,-627.051,8.321,-147.162,4,10.563,0.020,"",0.060,0.000,-0.008,11.887,0.000,1.000,-37.155,-0.196,-0.055,11.886,-0.168,0.005
0.260,11.894,3.083,-627.055,8.321,-146.925,4,10.577,0.017,"",0.056,0.000,0.008,11.894,0.000,1.000,-36.917,-0.196,-0.040,11.892,0.172,0.004
0.280,11.899,3.321,-627.059,8.320,-146.687,4,10.568,0.014,"",0.053,0.000,-0.008,11.899,0.000,1.000,-36.679,-0.196,-0.025,11.898,-0.178,0.004
0.300,11.904,3.559,-627.063,8.320,-146.449,4,10.538,0.011,"",0.050,0.000,0.008,11.904,0.000,1.000,-36.441,-0.196,-0.010,11.903,0.182,0.003
