t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1048.513,153.263,42.502,31.642,-11.075,0.348,29.640,0.000,0.000,-0.058,2,7.909,3.266,1.000,"Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.015, 0.953, 0.304);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(-0.063, 0.983, 0.174);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.025, 0.920, 0.391);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(0.001, 0.940, 0.340);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.046, 0.969, 0.242);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.081, 0.985, 0.152);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.051, 0.967, 0.250);Ground_Mountain_1_4:(-0.042, 0.970, 0.240);Ground_Mountain_1_4:(0.010, 0.895, 0.446);Ground_Mountain_1_4:(-0.042, 0.970, 0.240);Ground_Mountain_1_4:(0.010, 0.895, 0.446);Ground_Mountain_1_4:(-0.042, 0.970, 0.240);Ground_Mountain_1_4:(-0.042, 0.970, 0.240);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.004, 0.944, 0.330);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(-0.052, 0.966, 0.253);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(-0.048, 0.967, 0.252);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(-0.047, 0.966, 0.256);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.025, 0.895, 0.446);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.010, 0.944, 0.330);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(0.003, 0.910, 0.414);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.034, 0.970, 0.241);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.072, 0.979, 0.193);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.022, 0.924, 0.382);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.079, 0.978, 0.193);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.022, 0.964, 0.267);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.033, 0.927, 0.372);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.100, 0.976, 0.192);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.039, 0.969, 0.243);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.037, 0.962, 0.272);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.006, 0.917, 0.400);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(-0.037, 0.961, 0.276);Ground_Mountain_1_4:(0.010, 0.916, 0.400);Ground_Mountain_1_4:(0.010, 0.916, 0.400);Ground_Mountain_1_4:(0.010, 0.916, 0.400);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.032, 0.943, 0.333);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.036, 0.949, 0.313);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.042, 0.958, 0.283);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.014, 0.888, 0.460);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.042, 0.957, 0.286);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.019, 0.888, 0.460);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.043, 0.956, 0.289);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.028, 0.891, 0.452);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.046, 0.957, 0.287);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.100, 0.976, 0.194);Ground_Mountain_1_4:(-0.041, 0.911, 0.410);Ground_Mountain_1_4:(-0.041, 0.911, 0.410);Ground_Mountain_1_4:(-0.041, 0.911, 0.410);Ground_Mountain_1_4:(-0.041, 0.911, 0.410);Ground_Mountain_1_4:(-0.041, 0.911, 0.410);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);"
0.040,472.665,1048.299,153.287,43.078,31.391,-10.943,1.216,29.412,0.179,0.000,-0.060,4,15.944,3.418,0.998,"Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);Ground_Mountain_2_3:(0.053, 0.989, -0.137);"
0.060,473.265,1048.086,153.321,43.653,31.294,-10.899,1.750,29.344,0.304,0.000,-0.063,4,25.585,12.713,0.993,"Ground_Mountain_2_3:(0.054, 0.989, -0.138);Ground_Mountain_2_3:(0.054, 0.989, -0.138);Ground_Mountain_2_3:(0.054, 0.989, -0.138);Ground_Mountain_2_3:(0.054, 0.989, -0.138);Ground_Mountain_2_3:(0.054, 0.989, -0.138);Ground_Mountain_2_3:(0.054, 0.989, -0.138);"
0.080,473.875,1047.873,153.382,44.226,31.077,-10.761,3.106,29.019,0.353,0.000,-0.066,4,34.010,13.576,0.990,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.100,474.489,1047.660,153.467,44.799,30.960,-10.696,4.279,28.738,0.462,0.000,-0.069,4,34.472,7.885,0.989,"Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);Ground_Mountain_2_3:(0.056, 0.989, -0.137);"
0.120,475.062,1047.446,153.560,45.373,30.993,-10.719,4.639,28.709,0.520,0.000,-0.073,4,26.567,1.522,0.989,"Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);Ground_Mountain_2_3:(0.057, 0.989, -0.137);"
0.140,475.680,1047.231,153.659,45.946,31.027,-10.749,4.934,28.686,0.504,0.000,-0.076,4,24.395,1.038,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);"
0.160,476.299,1047.016,153.762,46.519,31.058,-10.793,5.185,28.662,0.486,0.000,-0.078,4,22.154,0.850,0.988,"Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);Ground_Mountain_2_3:(0.057, 0.989, -0.136);"
0.180,476.874,1046.799,153.870,47.092,31.085,-10.857,5.388,28.634,0.471,0.000,-0.079,4,19.775,0.678,0.988,"Ground_Mountain_2_3:(0.059, 0.989, -0.136);Ground_Mountain_2_3:(0.059, 0.989, -0.136);Ground_Mountain_2_3:(0.059, 0.989, -0.136);Ground_Mountain_2_3:(0.059, 0.989, -0.136);Ground_Mountain_2_3:(0.059, 0.989, -0.136);Ground_Mountain_2_3:(0.059, 0.989, -0.136);"
0.200,477.495,1046.580,153.981,47.663,31.109,-10.943,5.544,28.602,0.457,0.000,-0.080,4,17.374,0.506,0.988,"Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);Ground_Mountain_2_3:(0.060, 0.989, -0.135);"
