t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,472.080,1040.765,153.273,39.598,31.573,-11.051,0.762,29.569,0.000,0.000,-0.064,2,8.315,3.690,0.999,"Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.249, 0.901, 0.354);Ground_Mountain_1_4:(-0.248, 0.901, 0.355);Ground_Mountain_1_4:(-0.248, 0.901, 0.355);Ground_Mountain_1_4:(-0.248, 0.901, 0.355);Ground_Mountain_1_4:(-0.248, 0.901, 0.355);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.056, 0.986, -0.155);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);Ground_Mountain_2_3:(0.000, 1.000, 0.000);"
0.040,472.842,1040.552,153.301,40.172,31.367,-10.941,1.462,29.393,0.213,0.000,-0.066,4,16.707,8.514,0.996,"Ground_Mountain_2_3:(0.054, 0.987, -0.153);Ground_Mountain_2_3:(0.054, 0.987, -0.153);Ground_Mountain_2_3:(0.054, 0.987, -0.153);Ground_Mountain_2_3:(0.054, 0.987, -0.153);Ground_Mountain_2_3:(0.054, 0.987, -0.153);Ground_Mountain_2_3:(0.054, 0.987, -0.153);"
0.060,473.451,1040.339,153.341,40.745,31.242,-10.889,2.070,29.307,0.317,0.000,-0.069,4,29.418,14.501,0.990,"Ground_Mountain_2_3:(0.057, 0.986, -0.154);Ground_Mountain_2_3:(0.057, 0.986, -0.154);Ground_Mountain_2_3:(0.057, 0.986, -0.154);Ground_Mountain_2_3:(0.057, 0.986, -0.154);Ground_Mountain_2_3:(0.057, 0.986, -0.154);Ground_Mountain_2_3:(0.057, 0.986, -0.154);"
0.080,474.061,1040.127,153.424,41.313,30.867,-10.774,4.164,28.636,0.379,0.000,-0.072,4,35.220,14.993,0.987,"Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.060, 0.986, -0.153);Ground_Mountain_2_3:(0.007, 0.984, -0.180);Ground_Mountain_2_3:(0.007, 0.984, -0.180);Ground_Mountain_2_3:(0.007, 0.984, -0.180);Ground_Mountain_2_3:(0.007, 0.984, -0.180);Ground_Mountain_2_3:(0.007, 0.984, -0.180);Ground_Mountain_2_3:(0.007, 0.984, -0.180);"
0.100,474.810,1039.912,153.520,41.882,30.852,-10.742,4.833,28.517,0.566,0.000,-0.075,4,29.798,6.017,0.986,"Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);Ground_Mountain_2_3:(0.058, 0.986, -0.154);"
0.120,475.425,1039.697,153.623,42.451,30.895,-10.753,5.156,28.501,0.574,0.000,-0.079,4,25.696,1.388,0.986,"Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);"
0.140,476.041,1039.481,153.732,43.020,30.933,-10.780,5.441,28.481,0.553,0.000,-0.082,4,23.842,1.135,0.985,"Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);Ground_Mountain_2_3:(0.053, 0.986, -0.156);"
0.160,476.787,1039.264,153.845,43.588,30.968,-10.829,5.681,28.456,0.533,0.000,-0.083,4,21.580,0.984,0.985,"Ground_Mountain_2_3:(0.058, 0.987, -0.148);Ground_Mountain_2_3:(0.058, 0.987, -0.148);Ground_Mountain_2_3:(0.058, 0.987, -0.148);Ground_Mountain_2_3:(0.058, 0.987, -0.148);Ground_Mountain_2_3:(0.058, 0.987, -0.148);Ground_Mountain_2_3:(0.058, 0.987, -0.148);"
0.180,477.405,1039.046,153.963,44.156,30.998,-10.903,5.875,28.425,0.516,0.000,-0.085,4,19.308,0.832,0.985,"Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);Ground_Mountain_2_3:(0.058, 0.987, -0.152);"
0.200,478.023,1038.825,154.083,44.724,31.025,-11.002,6.024,28.390,0.501,0.000,-0.086,4,16.989,0.836,0.985,"Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);Ground_Mountain_2_3:(0.056, 0.987, -0.152);"
