time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.020,1064.367,145.989,178.325,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1605077;"
0.040,1063.736,145.993,178.325,31.695,-31.695,0.223,0.000,0.150,0.000,0.000,4,12.198,0.873,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012939;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012938;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09976995;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09976995;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2748579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995282;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2748579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995285;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1091171;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1589961;"
0.060,1063.112,146.008,178.325,31.597,-31.593,0.741,0.002,0.153,0.000,0.000,4,16.114,2.531,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008138418;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1547255;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00803999;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1548239;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03385259;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03389844;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2145316;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06795329;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2146306;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06785429;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1169517;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1589719;"
0.080,1062.487,146.029,178.325,31.572,-31.571,1.062,0.001,0.202,0.000,0.000,4,20.894,7.091,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001891941;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08960156;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001656594;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0898369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002710223;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00294076;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1494081;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06171246;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1496475;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06147306;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06170085;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06271568;"
0.100,1061.862,146.066,178.325,31.480,-31.431,1.852,0.001,0.214,0.000,0.000,4,26.482,7.158,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004569599;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03257868;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003543859;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03268126;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009814054;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009916276;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09236769;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06024712;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09247239;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06014242;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06033105;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06967524;"
0.120,1061.235,146.113,178.325,31.447,-31.357,2.377,0.001,0.260,0.000,0.000,4,23.849,3.384,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001061446;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006499192;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.467901E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006540657;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008875728;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009290278;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06630733;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05991806;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06635208;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05987331;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06171364;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06357858;"
0.140,1060.609,146.165,178.325,31.467,-31.361,2.590,0.000,0.276,0.000,0.000,4,20.362,0.676,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=2.104737E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001362453;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=7.616411E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001307336;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0005451739;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0006003082;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06116222;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0598097;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06110767;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05986425;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06059974;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06092209;"
0.160,1059.982,146.220,178.325,31.486,-31.364,2.775,0.000,0.266,0.000,0.000,4,19.010,0.555,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003592216;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001010055;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003708913;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008933587;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001737356;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001821458;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06082484;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06339642;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06070583;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06351544;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06076136;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06124026;"
0.180,1059.354,146.279,178.325,31.502,-31.367,2.931,0.000,0.257,0.000,0.000,4,17.525,0.448,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01035467;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004833032;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01052414;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004663563;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00485;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004950732;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06466261;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07018325;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.064494;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07035187;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06720904;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06737766;"
0.200,1058.727,146.340,178.325,31.517,-31.371,3.055,0.000,0.249,0.000,0.000,4,15.983,0.354,0.996,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01980447;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01217349;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02001854;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01195941;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01351768;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01363701;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07198641;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07962368;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07177316;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07983693;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07331282;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07352608;"
