time,x,y,z,speed,wheels,up,target
0.780,807.257,150.776,193.291,7.871,4,0.999,1
0.800,807.156,150.770,193.412,7.898,4,0.999,1
0.820,807.055,150.764,193.534,7.920,4,0.999,1
0.840,806.954,150.757,193.655,7.866,4,0.999,1
0.860,806.853,150.751,193.776,7.894,4,0.999,1
0.880,806.752,150.745,193.898,7.917,4,0.999,1
0.900,806.651,150.738,194.019,7.935,4,0.999,1
0.920,806.550,150.732,194.140,7.879,4,0.999,1
0.940,806.449,150.726,194.262,7.905,4,0.999,1
0.960,806.347,150.720,194.383,7.925,4,0.999,1
0.980,806.247,150.714,194.504,7.871,4,0.999,1
1.000,806.145,150.708,194.625,7.898,4,0.999,1
1.020,806.044,150.702,194.747,7.920,4,0.999,1
1.040,805.944,150.696,194.868,7.867,4,0.999,1
1.060,805.843,150.691,194.989,7.894,4,0.999,1
1.080,805.741,150.685,195.111,7.917,4,0.999,1
1.100,805.641,150.679,195.231,7.864,4,0.999,1
1.120,805.540,150.673,195.352,7.892,4,0.999,1
1.140,805.438,150.668,195.474,7.915,4,0.999,1
1.160,805.337,150.662,195.596,7.934,4,0.999,1
1.180,805.236,150.656,195.717,7.878,4,0.999,1
1.200,805.135,150.650,195.838,7.903,4,0.999,1
1.220,805.033,150.645,195.960,7.924,4,0.999,1
1.240,804.933,150.639,196.081,7.870,4,0.999,1
1.260,804.832,150.633,196.202,7.897,4,0.999,1
1.280,804.730,150.628,196.324,7.919,4,0.999,1
1.300,804.630,150.622,196.444,7.866,4,0.999,1
1.320,804.529,150.616,196.565,7.894,4,0.999,1
1.340,804.427,150.611,196.687,7.916,4,0.999,1
1.360,804.326,150.605,196.809,7.935,4,0.999,1
1.380,804.225,150.599,196.930,7.879,4,0.999,1
1.400,804.124,150.593,197.051,7.904,4,0.999,1
1.420,804.023,150.588,197.173,7.925,4,0.999,1
1.440,803.922,150.582,197.294,7.871,4,0.999,1
1.460,803.821,150.576,197.415,7.897,4,0.999,1
1.480,803.720,150.570,197.537,7.919,4,0.999,1
1.500,803.619,150.565,197.657,7.866,4,0.999,1
1.520,803.518,150.559,197.779,7.894,4,0.999,1
1.540,803.417,150.553,197.900,7.916,4,0.999,1
1.560,803.315,150.547,198.022,7.935,4,0.999,1
1.580,803.214,150.542,198.143,7.879,4,0.999,1
1.600,803.113,150.536,198.264,7.904,4,0.999,1
1.620,803.012,150.530,198.386,7.925,4,0.999,1
1.640,802.911,150.524,198.507,7.871,4,0.999,1
1.660,802.810,150.518,198.628,7.898,4,0.999,1
1.680,802.709,150.513,198.750,7.919,4,0.999,1
1.700,802.608,150.507,198.871,7.866,4,0.999,1
1.720,802.507,150.501,198.992,7.894,4,0.999,1
1.740,802.406,150.495,199.113,7.916,4,0.999,1
1.760,802.304,150.489,199.235,7.935,4,0.999,1
1.780,802.203,150.484,199.356,7.879,4,0.999,1
1.800,802.102,150.478,199.477,7.904,4,0.999,1
1.820,802.001,150.472,199.599,7.925,4,0.999,1
1.840,801.900,150.466,199.720,7.871,4,0.999,1
1.860,801.799,150.460,199.841,7.898,4,0.999,1
1.880,801.698,150.455,199.963,7.920,4,0.999,1
1.900,801.597,150.449,200.084,7.866,4,0.999,1
1.920,801.496,150.443,200.205,7.894,4,0.999,1
1.940,801.395,150.437,200.326,7.916,4,0.999,1
1.960,801.293,150.431,200.448,7.935,4,0.999,1
1.980,801.192,150.426,200.569,7.879,4,0.999,1
2.000,801.091,150.420,200.691,7.904,4,0.999,1
2.020,800.990,150.414,200.812,7.925,4,0.999,1
2.040,800.889,150.408,200.933,7.871,4,0.999,1
2.060,800.788,150.403,201.054,7.898,4,0.999,1
2.080,800.687,150.397,201.176,7.920,4,0.999,1
2.100,800.586,150.391,201.297,7.866,4,0.999,1
2.120,800.485,150.385,201.418,7.894,4,0.999,1
2.140,800.384,150.380,201.539,7.916,4,0.999,1
2.160,800.282,150.374,201.661,7.935,4,0.999,1
2.180,800.181,150.368,201.782,7.879,4,0.999,1
2.200,800.080,150.362,201.904,7.904,4,0.999,1
2.220,799.979,150.356,202.025,7.925,4,0.999,1
2.240,799.878,150.351,202.146,7.871,4,0.999,1
2.260,799.777,150.345,202.267,7.898,4,0.999,1
2.280,799.676,150.339,202.389,7.920,4,0.999,1
2.300,799.575,150.333,202.510,7.866,4,0.999,1
2.320,799.474,150.327,202.631,7.894,4,0.999,1
2.340,799.373,150.322,202.753,7.916,4,0.999,1
2.360,799.271,150.316,202.874,7.935,4,0.999,1
2.380,799.171,150.310,202.995,7.879,4,0.999,1
2.400,799.069,150.304,203.117,7.904,4,0.999,1
2.420,798.968,150.299,203.238,7.925,4,0.999,1
2.440,798.867,150.293,203.359,7.871,4,0.999,1
2.460,798.766,150.287,203.481,7.898,4,0.999,1
2.480,798.665,150.281,203.602,7.920,4,0.999,1
2.500,798.564,150.275,203.723,7.866,4,0.999,1
2.520,798.463,150.270,203.844,7.894,4,0.999,1
2.540,798.362,150.264,203.966,7.916,4,0.999,1
2.560,798.260,150.258,204.088,7.935,4,0.999,1
2.580,798.160,150.252,204.209,7.879,4,0.999,1
2.600,798.058,150.246,204.330,7.904,4,0.999,1
2.620,797.957,150.241,204.452,7.925,4,0.999,1
2.640,797.856,150.235,204.572,7.871,4,0.999,1
2.660,797.755,150.229,204.694,7.898,4,0.999,1
2.680,797.654,150.223,204.815,7.920,4,0.999,1
2.700,797.553,150.218,204.936,7.866,4,0.999,1
2.720,797.452,150.212,205.057,7.894,4,0.999,1
2.740,797.351,150.206,205.179,7.916,4,0.999,1
2.760,797.250,150.200,205.301,7.935,4,0.999,1
2.780,797.149,150.194,205.422,7.879,4,0.999,1
2.800,797.048,150.189,205.543,7.904,4,0.999,1
2.820,796.946,150.183,205.665,7.925,4,0.999,1
2.840,796.845,150.177,205.786,7.871,4,0.999,1
2.860,796.744,150.171,205.907,7.898,4,0.999,1
2.880,796.643,150.166,206.028,7.920,4,0.999,1
2.900,796.542,150.160,206.149,7.866,4,0.999,1
2.920,796.441,150.154,206.270,7.894,4,0.999,1
2.940,796.340,150.148,206.392,7.916,4,0.999,1
2.960,796.239,150.142,206.514,7.935,4,0.999,1
2.980,796.138,150.137,206.635,7.879,4,0.999,1
3.000,796.037,150.131,206.756,7.904,4,0.999,1
3.020,795.935,150.125,206.878,7.925,4,0.999,1
3.040,795.835,150.119,206.999,7.871,4,0.999,1
3.060,795.733,150.113,207.120,7.898,4,0.999,1
3.080,795.632,150.108,207.242,7.920,4,0.999,1
3.100,795.531,150.102,207.362,7.866,4,0.999,1
3.120,795.430,150.096,207.484,7.894,4,0.999,1
3.140,795.329,150.090,207.605,7.916,4,0.999,1
3.160,795.228,150.085,207.727,7.935,4,0.999,1
3.180,795.127,150.079,207.848,7.879,4,0.999,1
3.200,795.026,150.073,207.969,7.904,4,0.999,1
3.220,794.924,150.067,208.091,7.925,4,0.999,1
3.240,794.824,150.061,208.212,7.871,4,0.999,1
3.260,794.723,150.056,208.333,7.898,4,0.999,1
3.280,794.621,150.050,208.455,7.920,4,0.999,1
3.300,794.521,150.044,208.575,7.866,4,0.999,1
3.320,794.420,150.038,208.697,7.894,4,0.999,1
3.340,794.318,150.033,208.818,7.916,4,0.999,1
3.360,794.217,150.027,208.940,7.935,4,0.999,1
3.380,794.116,150.021,209.061,7.879,4,0.999,1
3.400,794.015,150.015,209.182,7.904,4,0.999,1
3.420,793.913,150.009,209.304,7.925,4,0.999,1
3.440,793.813,150.004,209.425,7.871,4,0.999,1
3.460,793.712,149.998,209.546,7.898,4,0.999,1
3.480,793.610,149.992,209.668,7.920,4,0.999,1
3.500,793.510,149.986,209.789,7.866,4,0.999,1
3.520,793.409,149.981,209.910,7.894,4,0.999,1
3.540,793.307,149.975,210.031,7.916,4,0.999,1
3.560,793.206,149.969,210.153,7.935,4,0.999,1
3.580,793.105,149.963,210.274,7.879,4,0.999,1
3.600,793.004,149.957,210.396,7.904,4,0.999,1
3.620,792.902,149.952,210.517,7.925,4,0.999,1
3.640,792.802,149.946,210.638,7.871,4,0.999,1
3.660,792.701,149.940,210.759,7.898,4,0.999,1
3.680,792.599,149.934,210.881,7.920,4,0.999,1
3.700,792.499,149.928,211.002,7.866,4,0.999,1
3.720,792.398,149.923,211.123,7.894,4,0.999,1
3.740,792.296,149.917,211.244,7.916,4,0.999,1
3.760,792.195,149.911,211.366,7.935,4,0.999,1
3.780,792.094,149.905,211.487,7.879,4,0.999,1
3.800,791.993,149.900,211.609,7.904,4,0.999,1
3.820,791.892,149.894,211.730,7.925,4,0.999,1
3.840,791.791,149.888,211.851,7.871,4,0.999,1
3.860,791.690,149.882,211.972,7.898,4,0.999,1
3.880,791.588,149.876,212.094,7.920,4,0.999,1
3.900,791.488,149.871,212.215,7.866,4,0.999,1
3.920,791.387,149.865,212.336,7.894,4,0.999,1
3.940,791.285,149.859,212.458,7.916,4,0.999,1
3.960,791.184,149.853,212.579,7.935,4,0.999,1
3.980,791.083,149.848,212.700,7.879,4,0.999,1
4.000,790.982,149.842,212.822,7.904,4,0.999,1
4.020,790.881,149.836,212.943,7.925,4,0.999,1
4.040,790.780,149.830,213.064,7.871,4,0.999,1
4.060,790.679,149.824,213.186,7.898,4,0.999,1
4.080,790.578,149.819,213.307,7.920,4,0.999,1
4.100,790.477,149.813,213.428,7.866,4,0.999,1
4.120,790.376,149.807,213.549,7.894,4,0.999,1
4.140,790.275,149.801,213.671,7.916,4,0.999,1
4.160,790.173,149.795,213.793,7.935,4,0.999,1
4.180,790.072,149.790,213.914,7.879,4,0.999,1
4.200,789.971,149.784,214.035,7.904,4,0.999,1
4.220,789.870,149.778,214.157,7.925,4,0.999,1
4.240,789.769,149.772,214.277,7.871,4,0.999,1
4.260,789.668,149.767,214.399,7.898,4,0.999,1
4.280,789.567,149.761,214.520,7.920,4,0.999,1
4.300,789.466,149.755,214.641,7.866,4,0.999,1
4.320,789.365,149.749,214.762,7.894,4,0.999,1
4.340,789.264,149.743,214.884,7.916,4,0.999,1
4.360,789.162,149.738,215.006,7.935,4,0.999,1
4.380,789.061,149.732,215.127,7.879,4,0.999,1
4.400,788.960,149.726,215.248,7.904,4,0.999,1
4.420,788.859,149.720,215.370,7.925,4,0.999,1
4.440,788.758,149.715,215.491,7.871,4,0.999,1
4.460,788.657,149.709,215.612,7.898,4,0.999,1
4.480,788.556,149.703,215.733,7.920,4,0.999,1
4.500,788.455,149.697,215.854,7.866,4,0.999,1
4.520,788.354,149.691,215.975,7.894,4,0.999,1
4.540,788.253,149.686,216.097,7.916,4,0.999,1
4.560,788.151,149.680,216.219,7.935,4,0.999,1
4.580,788.050,149.674,216.340,7.879,4,0.999,2
4.600,787.949,149.668,216.461,7.904,4,0.999,2
4.620,787.848,149.662,216.583,7.924,4,0.999,2
4.640,787.748,149.657,216.704,7.868,4,0.999,2
4.660,787.648,149.651,216.827,7.890,4,0.999,2
4.680,787.550,149.645,216.950,7.906,4,0.999,2
4.700,787.452,149.639,217.076,7.916,4,0.999,2
4.720,787.356,149.633,217.202,7.922,4,0.999,2
4.740,787.263,149.628,217.329,7.853,4,0.999,2
4.760,787.173,149.622,217.459,7.865,4,0.999,2
4.780,787.085,149.616,217.590,7.872,4,0.999,2
4.800,786.999,149.610,217.723,7.876,4,0.999,2
4.820,786.917,149.605,217.859,7.878,4,0.999,2
4.840,786.838,149.599,217.997,7.878,4,0.999,2
4.860,786.763,149.593,218.136,7.877,4,0.999,2
4.880,786.692,149.588,218.278,7.875,4,0.999,2
4.900,786.625,149.582,218.422,7.872,4,0.999,2
4.920,786.562,149.576,218.568,7.869,4,0.999,2
4.940,786.503,149.571,218.715,7.866,4,0.999,2
4.960,786.449,149.565,218.864,7.863,4,0.999,2
4.980,786.399,149.560,219.015,7.860,4,0.999,2
5.000,786.353,149.555,219.167,7.857,4,0.999,2
5.020,786.313,149.550,219.320,7.854,4,0.999,2
5.040,786.277,149.544,219.474,7.852,4,0.999,2
5.060,786.246,149.540,219.629,7.849,4,0.999,2
5.080,786.219,149.535,219.786,7.847,4,0.999,2
5.100,786.198,149.530,219.942,7.844,4,0.999,2
5.120,786.181,149.526,220.100,7.842,4,0.999,2
5.140,786.169,149.522,220.257,7.840,4,0.999,2
5.160,786.163,149.518,220.416,7.838,4,0.999,2
5.180,786.161,149.515,220.574,7.836,4,1.000,2
5.200,786.164,149.512,220.732,7.834,4,1.000,2
5.220,786.172,149.509,220.890,7.832,4,1.000,2
5.240,786.185,149.506,221.047,7.831,4,1.000,2
5.260,786.203,149.503,221.204,7.829,4,1.000,2
5.280,786.226,149.501,221.360,7.828,4,1.000,2
5.300,786.253,149.499,221.516,7.829,4,1.000,2
5.320,786.286,149.497,221.671,7.831,4,1.000,2
5.340,786.323,149.495,221.824,7.835,4,1.000,2
5.360,786.365,149.494,221.976,7.840,4,1.000,2
5.380,786.411,149.492,222.128,7.847,4,1.000,2
5.400,786.461,149.491,222.278,7.855,4,1.000,2
5.420,786.515,149.491,222.426,7.864,4,1.000,2
5.440,786.573,149.490,222.573,7.873,4,1.000,2
5.460,786.634,149.490,222.720,7.883,4,1.000,2
5.480,786.698,149.490,222.864,7.892,4,1.000,2
5.500,786.765,149.490,223.008,7.902,4,1.000,2
5.520,786.835,149.490,223.150,7.911,4,1.000,2
5.540,786.907,149.490,223.292,7.919,4,1.000,2
5.560,786.980,149.490,223.431,7.856,4,1.000,2
5.580,787.056,149.490,223.569,7.876,4,1.000,2
5.600,787.134,149.490,223.707,7.893,4,1.000,2
5.620,787.213,149.490,223.843,7.907,4,1.000,2
5.640,787.293,149.491,223.980,7.920,4,1.000,2
5.660,787.375,149.491,224.114,7.859,4,1.000,2
5.680,787.457,149.492,224.248,7.880,4,1.000,2
5.700,787.541,149.492,224.382,7.897,4,1.000,2
5.720,787.626,149.493,224.516,7.912,4,1.000,2
5.740,787.711,149.494,224.649,7.924,4,1.000,2
5.760,787.796,149.494,224.781,7.863,4,1.000,2
5.780,787.883,149.495,224.913,7.884,4,1.000,2
5.800,787.969,149.496,225.045,7.901,4,1.000,2
5.820,788.057,149.496,225.177,7.915,4,1.000,2
5.840,788.145,149.497,225.309,7.927,4,1.000,2
5.860,788.232,149.497,225.440,7.865,4,1.000,2
5.880,788.320,149.498,225.571,7.886,4,1.000,2
5.900,788.409,149.498,225.702,7.902,4,1.000,2
5.920,788.497,149.499,225.833,7.916,4,1.000,2
5.940,788.586,149.499,225.964,7.928,4,1.000,2
5.960,788.675,149.499,226.094,7.866,4,1.000,2
5.980,788.764,149.500,226.225,7.886,4,1.000,2
6.000,788.853,149.500,226.355,7.903,4,1.000,2
6.020,788.942,149.500,226.486,7.917,4,1.000,2
6.040,789.031,149.500,226.616,7.857,4,1.000,2
6.060,789.119,149.500,226.746,7.879,4,1.000,2
6.080,789.209,149.500,226.876,7.897,4,1.000,2
6.100,789.298,149.500,227.007,7.912,4,1.000,2
6.120,789.388,149.500,227.138,7.924,4,1.000,2
6.140,789.476,149.500,227.267,7.863,4,1.000,2
6.160,789.565,149.500,227.397,7.884,4,1.000,2
6.180,789.655,149.500,227.528,7.901,4,1.000,2
6.200,789.744,149.500,227.659,7.915,4,1.000,2
6.220,789.833,149.500,227.789,7.927,4,1.000,2
6.240,789.922,149.500,227.919,7.865,4,1.000,2
6.260,790.011,149.500,228.049,7.886,4,1.000,2
6.280,790.101,149.500,228.180,7.902,4,1.000,2
6.300,790.190,149.500,228.311,7.916,4,1.000,2
6.320,790.280,149.499,228.441,7.928,4,1.000,2
6.340,790.368,149.499,228.571,7.866,4,1.000,2
6.360,790.457,149.499,228.701,7.886,4,1.000,2
6.380,790.547,149.499,228.832,7.903,4,1.000,2
6.400,790.636,149.499,228.963,7.917,4,1.000,2
6.420,790.725,149.499,229.092,7.857,4,1.000,2
6.440,790.814,149.499,229.223,7.879,4,1.000,2
6.460,790.903,149.499,229.353,7.897,4,1.000,2
6.480,790.992,149.499,229.484,7.912,4,1.000,2
6.500,791.081,149.499,229.614,7.924,4,1.000,2
6.520,791.170,149.499,229.744,7.863,4,1.000,2
6.540,791.259,149.499,229.874,7.884,4,1.000,2
6.560,791.348,149.499,230.005,7.901,4,1.000,2
6.580,791.437,149.499,230.136,7.915,4,1.000,2
6.600,791.527,149.499,230.267,7.927,4,1.000,2
6.620,791.616,149.499,230.397,7.865,4,1.000,2
6.640,791.704,149.499,230.527,7.886,4,1.000,2
6.660,791.794,149.499,230.657,7.903,4,1.000,2
6.680,791.883,149.499,230.788,7.916,4,1.000,2
6.700,791.972,149.499,230.919,7.928,4,1.000,2
6.720,792.061,149.499,231.049,7.866,4,1.000,2
6.740,792.150,149.499,231.179,7.886,4,1.000,2
6.760,792.239,149.499,231.310,7.903,4,1.000,2
6.780,792.328,149.499,231.440,7.917,4,1.000,2
6.800,792.417,149.499,231.570,7.857,4,1.000,2
6.820,792.506,149.499,231.700,7.879,4,1.000,2
6.840,792.595,149.499,231.831,7.897,4,1.000,2
6.860,792.684,149.499,231.961,7.912,4,1.000,2
6.880,792.773,149.499,232.092,7.924,4,1.000,2
6.900,792.862,149.499,232.222,7.863,4,1.000,2
6.920,792.951,149.499,232.352,7.884,4,1.000,2
6.940,793.040,149.499,232.483,7.901,4,1.000,2
6.960,793.129,149.499,232.614,7.915,4,1.000,2
6.980,793.219,149.499,232.745,7.927,4,1.000,2
7.000,793.308,149.499,232.875,7.865,4,1.000,2
7.020,793.396,149.499,233.005,7.886,4,1.000,2
7.040,793.486,149.499,233.135,7.903,4,1.000,2
7.060,793.575,149.499,233.266,7.916,4,1.000,2
7.080,793.664,149.499,233.397,7.928,4,1.000,2
7.100,793.753,149.499,233.527,7.866,4,1.000,2
7.120,793.842,149.499,233.657,7.886,4,1.000,2
7.140,793.931,149.499,233.788,7.903,4,1.000,2
7.160,794.020,149.499,233.919,7.917,4,1.000,2
7.180,794.109,149.499,234.048,7.857,4,1.000,2
7.200,794.198,149.499,234.178,7.879,4,1.000,2
7.220,794.287,149.499,234.309,7.897,4,1.000,2
7.240,794.376,149.499,234.440,7.912,4,1.000,2
7.260,794.465,149.499,234.570,7.924,4,1.000,2
7.280,794.554,149.499,234.700,7.863,4,1.000,2
7.300,794.643,149.499,234.831,7.884,4,1.000,2
7.320,794.732,149.499,234.961,7.901,4,1.000,2
7.340,794.821,149.499,235.092,7.915,4,1.000,2
7.360,794.911,149.499,235.223,7.927,4,1.000,2
7.380,795.000,149.499,235.353,7.865,4,1.000,2
7.400,795.088,149.499,235.483,7.886,4,1.000,2
7.420,795.178,149.499,235.613,7.903,4,1.000,2
7.440,795.267,149.499,235.744,7.916,4,1.000,2
7.460,795.356,149.499,235.875,7.928,4,1.000,2
7.480,795.445,149.499,236.005,7.866,4,1.000,2
7.500,795.534,149.499,236.135,7.886,4,1.000,2
7.520,795.623,149.499,236.266,7.903,4,1.000,2
7.540,795.712,149.499,236.397,7.917,4,1.000,2
7.560,795.801,149.499,236.526,7.857,4,1.000,2
7.580,795.890,149.499,236.657,7.879,4,1.000,2
7.600,795.979,149.499,236.787,7.897,4,1.000,2
7.620,796.068,149.499,236.918,7.912,4,1.000,2
7.640,796.157,149.499,237.049,7.924,4,1.000,2
7.660,796.246,149.499,237.178,7.863,4,1.000,2
7.680,796.335,149.499,237.309,7.884,4,1.000,2
7.700,796.424,149.499,237.439,7.901,4,1.000,2
7.720,796.513,149.499,237.570,7.915,4,1.000,2
7.740,796.603,149.499,237.701,7.927,4,1.000,2
7.760,796.691,149.499,237.831,7.865,4,1.000,2
7.780,796.780,149.499,237.961,7.886,4,1.000,2
7.800,796.869,149.499,238.092,7.903,4,1.000,2
7.820,796.959,149.499,238.222,7.916,4,1.000,2
7.840,797.048,149.499,238.353,7.928,4,1.000,2
7.860,797.137,149.499,238.483,7.866,4,1.000,2
7.880,797.226,149.499,238.613,7.886,4,1.000,2
7.900,797.315,149.499,238.744,7.903,4,1.000,2
7.920,797.404,149.499,238.875,7.917,4,1.000,2
7.940,797.493,149.499,239.004,7.857,4,1.000,2
7.960,797.582,149.499,239.135,7.879,4,1.000,2
7.980,797.671,149.499,239.265,7.897,4,1.000,2
8.000,797.760,149.499,239.396,7.912,4,1.000,2
8.020,797.849,149.499,239.527,7.924,4,1.000,2
8.040,797.938,149.499,239.657,7.863,4,1.000,2
8.060,798.027,149.499,239.787,7.884,4,1.000,2
8.080,798.116,149.499,239.917,7.901,4,1.000,2
8.100,798.205,149.499,240.048,7.915,4,1.000,2
8.120,798.295,149.499,240.179,7.927,4,1.000,2
8.140,798.383,149.499,240.309,7.865,4,1.000,2
8.160,798.472,149.499,240.439,7.886,4,1.000,2
8.180,798.561,149.499,240.570,7.903,4,1.000,2
8.200,798.651,149.499,240.700,7.916,4,1.000,2
8.220,798.740,149.499,240.831,7.928,4,1.000,2
8.240,798.829,149.499,240.961,7.866,4,1.000,2
8.260,798.918,149.499,241.092,7.886,4,1.000,2
8.280,799.007,149.499,241.222,7.903,4,1.000,2
8.300,799.096,149.499,241.353,7.917,4,1.000,2
8.320,799.185,149.499,241.483,7.857,4,1.000,2
8.340,799.274,149.499,241.613,7.879,4,1.000,2
8.360,799.363,149.499,241.743,7.897,4,1.000,2
8.380,799.452,149.499,241.874,7.912,4,1.000,2
8.400,799.541,149.499,242.005,7.924,4,1.000,2
8.420,799.630,149.499,242.135,7.863,4,1.000,2
8.440,799.719,149.499,242.265,7.884,4,1.000,2
8.460,799.808,149.499,242.395,7.901,4,1.000,2
8.480,799.897,149.499,242.526,7.915,4,1.000,2
8.500,799.987,149.499,242.657,7.927,4,1.000,2
8.520,800.075,149.499,242.787,7.865,4,1.000,2
8.540,800.164,149.499,242.917,7.886,4,1.000,2
8.560,800.253,149.499,243.048,7.903,4,1.000,2
8.580,800.343,149.499,243.178,7.916,4,1.000,2
8.600,800.432,149.499,243.309,7.928,4,1.000,2
8.620,800.521,149.499,243.439,7.866,4,1.000,2
8.640,800.610,149.499,243.570,7.886,4,1.000,2
8.660,800.699,149.499,243.700,7.903,4,1.000,2
8.680,800.788,149.499,243.831,7.917,4,1.000,2
8.700,800.877,149.499,243.961,7.857,4,1.000,2
8.720,800.966,149.499,244.091,7.879,4,1.000,2
8.740,801.055,149.499,244.221,7.897,4,1.000,2
8.760,801.144,149.499,244.352,7.912,4,1.000,2
8.780,801.233,149.499,244.483,7.924,4,1.000,2
8.800,801.322,149.499,244.613,7.863,4,1.000,2
8.820,801.411,149.499,244.743,7.884,4,1.000,2
8.840,801.500,149.499,244.873,7.901,4,1.000,2
8.860,801.589,149.499,245.004,7.915,4,1.000,2
8.880,801.679,149.499,245.135,7.927,4,1.000,2
8.900,801.767,149.499,245.265,7.865,4,1.000,2
8.920,801.856,149.499,245.395,7.886,4,1.000,2
8.940,801.945,149.499,245.526,7.903,4,1.000,2
8.960,802.035,149.499,245.657,7.916,4,1.000,2
8.980,802.124,149.499,245.788,7.928,4,1.000,2
9.000,802.213,149.499,245.917,7.866,4,1.000,2
9.020,802.302,149.499,246.048,7.886,4,1.000,3
9.040,802.391,149.499,246.178,7.903,4,1.000,3
9.060,802.480,149.499,246.309,7.916,4,1.000,3
9.080,802.571,149.499,246.439,7.925,4,1.000,3
9.100,802.661,149.499,246.568,7.859,4,1.000,3
9.120,802.752,149.499,246.696,7.873,4,1.000,3
9.140,802.846,149.499,246.824,7.882,4,1.000,3
9.160,802.941,149.499,246.950,7.887,4,1.000,3
9.180,803.038,149.499,247.075,7.888,4,1.000,3
9.200,803.138,149.499,247.198,7.887,4,1.000,3
9.220,803.241,149.499,247.319,7.883,4,1.000,3
9.240,803.346,149.499,247.438,7.879,4,1.000,3
9.260,803.454,149.499,247.554,7.873,4,1.000,3
9.280,803.565,149.499,247.667,7.867,4,1.000,3
9.300,803.679,149.499,247.777,7.861,4,1.000,3
9.320,803.795,149.499,247.884,7.855,4,1.000,3
9.340,803.915,149.499,247.988,7.850,4,1.000,3
9.360,804.037,149.500,248.088,7.844,4,1.000,3
9.380,804.163,149.500,248.184,7.839,4,1.000,3
9.400,804.291,149.501,248.277,7.835,4,1.000,3
9.420,804.421,149.502,248.365,7.830,4,1.000,3
9.440,804.554,149.502,248.450,7.826,4,1.000,3
9.460,804.690,149.503,248.531,7.823,4,1.000,3
9.480,804.828,149.505,248.607,7.819,4,1.000,3
9.500,804.968,149.506,248.679,7.816,4,1.000,3
9.520,805.111,149.507,248.747,7.814,4,1.000,3
9.540,805.255,149.509,248.810,7.811,4,1.000,3
9.560,805.401,149.511,248.869,7.809,4,1.000,3
9.580,805.549,149.513,248.923,7.807,4,1.000,3
9.600,805.698,149.515,248.973,7.805,4,1.000,3
9.620,805.849,149.517,249.017,7.803,4,1.000,3
9.640,806.002,149.520,249.058,7.801,4,1.000,3
9.660,806.155,149.522,249.093,7.800,4,1.000,3
9.680,806.309,149.525,249.123,7.798,4,1.000,3
9.700,806.465,149.528,249.149,7.797,4,1.000,3
9.720,806.621,149.531,249.170,7.796,4,1.000,3
9.740,806.777,149.534,249.185,7.797,4,1.000,3
9.760,806.934,149.537,249.196,7.799,4,1.000,3
9.780,807.091,149.541,249.202,7.802,4,1.000,3
9.800,807.249,149.544,249.204,7.807,4,1.000,3
9.820,807.406,149.547,249.201,7.814,4,1.000,3
9.840,807.563,149.551,249.193,7.822,4,1.000,3
9.860,807.720,149.554,249.182,7.831,4,1.000,3
9.880,807.877,149.557,249.166,7.840,4,1.000,3
9.900,808.033,149.561,249.147,7.850,4,1.000,3
9.920,808.189,149.565,249.125,7.860,4,1.000,3
9.940,808.345,149.568,249.099,7.869,4,1.000,3
9.960,808.500,149.572,249.070,7.879,4,1.000,3
