time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.016,1064.367,145.989,196.000,31.701,-31.701,-0.063,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971065;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691263;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971066;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.328945;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;"
0.036,1063.736,145.993,196.000,31.695,-31.695,0.223,0.000,0.150,0.000,0.000,4,12.198,0.873,1.000,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012927;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2150369;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04012928;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.07915434;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08127296;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.274858;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995286;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2748579;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995288;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09995288;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1345411;"
0.056,1063.112,146.008,196.000,31.597,-31.593,0.741,0.000,0.153,0.000,0.000,4,16.114,2.531,0.999,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0081382;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1547253;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1548236;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008039821;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0166257;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01849943;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2146354;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06785475;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2145364;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06795372;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0679042;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1383677;"
0.076,1062.487,146.029,196.000,31.572,-31.571,1.062,0.000,0.202,0.000,0.000,4,20.894,7.091,0.998,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001897765;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08959569;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08983734;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001656118;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002709061;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.002951592;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1496302;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06144167;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1493898;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06168201;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06156054;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0615724;"
0.096,1061.862,146.066,196.000,31.480,-31.431,1.851,0.000,0.214,0.000,0.000,4,26.483,7.158,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004750881;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03259088;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0326966;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003693737;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006041467;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006536484;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05037186;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05037186;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09250754;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06018098;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09240121;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0602873;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06023523;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06514663;"
0.116,1061.235,146.113,196.000,31.447,-31.357,2.378,0.000,0.260,0.000,0.000,4,23.860,3.385,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0001112403;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006463965;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.006508332;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.687408E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.000133276;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002549291;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06632943;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05988527;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06628485;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05992985;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05990753;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06268781;"
0.136,1060.609,146.165,196.000,31.467,-31.361,2.590,-0.001,0.276,0.000,0.000,4,20.359,0.672,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=1.086242E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001342262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001295726;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=5.739857E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003989935;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0004300177;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05001646;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.05001646;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0610981;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05986185;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06114522;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05981472;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05983952;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05984509;"
0.156,1059.982,146.220,196.000,31.486,-31.364,2.775,-0.001,0.266,0.000,0.000,4,19.003,0.551,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003586275;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001016127;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0009112834;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003691118;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001747847;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001852721;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0607124;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06348842;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.060819;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06338183;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06071588;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06073824;"
0.176,1059.354,146.279,196.000,31.502,-31.367,2.931,-0.001,0.257,0.000,0.000,4,17.516,0.445,0.997,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01035568;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004862238;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004707382;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01051053;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.004892439;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005047351;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06451751;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07032042;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06467367;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07016426;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0645943;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06654626;"
0.196,1058.727,146.340,196.000,31.517,-31.371,3.055,-0.001,0.249,0.000,0.000,4,15.975,0.352,0.996,"Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01980007;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01220855;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01201131;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01999731;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01355836;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01375568;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07181767;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07980514;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0720159;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07960691;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07191682;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07241854;"
