time,speed,travel,x,y,z,grounded,lift,torque,contact
0.001,35.662,0.713,-629.715,8.959,14.257,4,7.800,0.050,""
0.021,35.661,1.427,-629.703,8.958,13.544,4,7.909,0.007,""
0.041,35.660,2.140,-629.691,8.955,12.831,4,8.026,0.021,""
0.061,35.660,2.853,-629.679,8.953,12.117,4,8.153,0.038,""
0.081,35.659,3.567,-629.668,8.949,11.404,4,8.297,0.048,""
0.101,35.659,4.280,-629.656,8.945,10.691,4,8.458,0.051,""
0.121,35.658,4.993,-629.644,8.940,9.978,4,8.636,0.051,""
0.141,35.658,5.706,-629.632,8.936,9.265,4,8.825,0.049,""
0.161,35.658,6.420,-629.620,8.930,8.551,4,9.021,0.045,""
0.181,35.658,7.133,-629.609,8.925,7.838,4,9.218,0.040,""
0.201,35.658,7.846,-629.597,8.919,7.125,4,9.409,0.035,""
0.221,35.658,8.559,-629.585,8.913,6.412,4,9.591,0.030,""
0.241,35.658,9.272,-629.573,8.908,5.699,4,9.759,0.025,""
0.261,35.658,9.986,-629.562,8.902,4.986,4,9.909,0.021,""
0.281,35.658,10.699,-629.550,8.896,4.273,4,10.041,0.017,""
0.301,35.658,11.412,-629.538,8.891,3.560,4,10.151,0.014,""
0.321,35.658,12.125,-629.526,8.886,2.847,4,10.240,0.011,""
0.341,35.658,12.838,-629.514,8.881,2.134,4,10.309,0.009,""
0.361,35.658,13.551,-629.503,8.876,1.421,4,10.357,0.007,""
0.381,35.658,14.265,-629.491,8.871,0.708,4,10.385,0.005,""
0.401,35.658,14.978,-629.479,8.867,-0.005,4,10.397,0.004,""
0.421,35.658,15.691,-629.467,8.863,-0.719,4,10.394,0.003,""
0.441,35.658,16.404,-629.456,8.859,-1.432,4,10.377,0.002,""
0.461,35.658,17.117,-629.444,8.855,-2.145,4,10.350,0.001,""
0.481,35.658,17.830,-629.432,8.851,-2.858,4,10.314,0.001,""
0.501,35.658,18.543,-629.420,8.848,-3.571,4,10.271,0.000,""
0.521,35.658,19.257,-629.409,8.845,-4.284,4,10.224,0.000,""
0.541,35.658,19.970,-629.397,8.842,-4.997,4,10.174,0.000,""
0.561,35.658,20.683,-629.385,8.839,-5.710,4,10.123,0.000,""
0.581,35.658,21.396,-629.373,8.836,-6.423,4,10.072,0.000,""
0.601,35.658,22.109,-629.362,8.833,-7.136,4,10.023,0.000,""
0.621,35.658,22.822,-629.350,8.831,-7.849,4,9.976,0.000,""
0.641,35.658,23.536,-629.338,8.828,-8.562,4,9.933,0.000,""
0.661,35.658,24.249,-629.326,8.826,-9.275,4,9.894,0.001,""
0.681,35.658,24.962,-629.315,8.823,-9.988,4,10.444,0.001,""
0.701,35.658,25.675,-629.303,8.821,-10.701,4,10.391,0.065,""
0.721,35.658,26.388,-629.291,8.819,-11.414,4,10.383,0.107,""
0.741,35.658,27.101,-629.279,8.818,-12.127,4,10.974,0.132,""
0.761,35.658,27.814,-629.268,8.817,-12.840,4,10.778,0.082,""
0.781,35.657,28.527,-629.256,8.816,-13.553,4,10.535,0.046,""
0.801,35.657,29.240,-629.244,8.816,-14.266,4,10.275,0.020,""
0.821,35.657,29.953,-629.232,8.815,-14.979,4,10.022,0.002,""
0.841,35.657,30.667,-629.221,8.815,-15.692,4,9.789,0.009,""
0.861,35.656,31.380,-629.209,8.814,-16.405,4,9.588,0.016,""
0.881,35.656,32.093,-629.197,8.814,-17.118,4,9.423,0.020,""
0.901,35.656,32.806,-629.185,8.813,-17.832,4,9.295,0.021,""
0.921,35.656,33.519,-629.174,8.811,-18.545,4,9.205,0.021,""
0.941,35.656,34.233,-629.162,8.810,-19.258,4,9.149,0.020,""
0.961,35.656,34.946,-629.150,8.808,-19.971,4,9.141,0.035,""
0.981,35.656,35.659,-629.138,8.806,-20.684,4,9.222,0.040,""
1.001,35.656,36.372,-629.126,8.804,-21.397,4,9.379,0.037,""
1.021,35.656,37.085,-629.115,8.802,-22.110,4,9.624,0.040,""
1.041,35.656,37.798,-629.103,8.800,-22.822,4,9.979,0.021,""
1.061,35.656,38.511,-629.091,8.798,-23.535,4,10.453,0.002,""
1.081,35.656,39.223,-629.079,8.797,-24.248,4,11.034,0.024,""
1.101,35.655,39.936,-629.068,8.796,-24.960,4,11.672,0.053,""
1.121,35.654,40.649,-629.056,8.797,-25.673,4,12.356,0.083,""
1.141,35.653,41.361,-629.044,8.799,-26.385,4,13.042,0.124,""
1.161,35.652,42.074,-629.032,8.802,-27.098,4,13.711,0.139,""
1.181,35.651,42.786,-629.020,8.807,-27.810,4,14.343,0.174,""
1.201,35.649,43.498,-629.009,8.814,-28.522,4,14.913,0.194,""
1.221,35.647,44.210,-628.997,8.823,-29.234,4,15.423,0.212,""
1.241,35.645,44.922,-628.985,8.835,-29.946,4,15.845,0.227,""
1.261,35.642,45.634,-628.973,8.850,-30.658,4,16.196,0.239,""
1.281,35.639,46.346,-628.961,8.867,-31.369,4,16.459,0.260,""
1.301,35.636,47.057,-628.950,8.886,-32.081,4,16.643,0.256,""
1.321,35.633,47.769,-628.938,8.909,-32.792,4,16.756,0.273,""
1.341,35.630,48.480,-628.926,8.934,-33.503,4,16.792,0.277,""
1.361,35.626,49.191,-628.915,8.962,-34.214,4,16.777,0.280,""
1.381,35.622,49.902,-628.903,8.993,-34.925,4,16.699,0.282,""
1.401,35.618,50.613,-628.892,9.027,-35.636,4,16.586,0.283,""
1.421,35.614,51.323,-628.880,9.063,-36.346,4,16.432,0.295,""
1.441,35.609,52.034,-628.868,9.102,-37.056,4,16.252,0.283,""
1.461,35.604,52.744,-628.857,9.143,-37.766,4,16.057,0.294,""
1.481,35.599,53.454,-628.846,9.187,-38.476,4,15.843,0.292,""
1.501,35.594,54.163,-628.834,9.233,-39.186,4,15.635,0.291,""
1.521,35.588,54.873,-628.822,9.281,-39.895,4,15.419,0.300,""
1.541,35.583,55.582,-628.809,9.331,-40.604,4,15.215,0.287,""
1.561,35.576,56.290,-628.797,9.384,-41.313,4,15.019,0.297,""
1.581,35.570,56.999,-628.785,9.438,-42.021,4,14.834,0.284,""
1.601,35.563,57.707,-628.774,9.495,-42.729,4,14.673,0.294,""
1.621,35.557,58.415,-628.764,9.553,-43.437,4,14.519,0.291,""
1.641,35.550,59.123,-628.754,9.613,-44.145,4,14.394,0.289,""
1.661,35.542,59.830,-628.744,9.675,-44.852,4,14.279,0.298,""
1.681,35.533,60.537,-628.732,9.739,-45.559,4,14.186,0.285,""
1.701,35.525,61.244,-628.720,9.804,-46.266,4,14.111,0.294,""
1.721,35.518,61.951,-628.706,9.871,-46.972,4,14.047,0.292,""
1.741,35.511,62.657,-628.692,9.940,-47.678,4,14.008,0.290,""
1.761,35.502,63.363,-628.677,10.010,-48.384,4,13.972,0.299,""
1.781,35.492,64.068,-628.663,10.082,-49.089,4,13.956,0.285,""
1.801,35.481,64.773,-628.650,10.156,-49.794,4,13.948,0.294,""
1.821,35.470,65.478,-628.638,10.231,-50.499,4,13.945,0.281,""
1.841,35.461,66.182,-628.629,10.308,-51.203,4,13.958,0.291,""
1.861,35.454,66.886,-628.622,10.386,-51.907,4,13.966,0.288,""
1.881,35.446,67.590,-628.616,10.467,-52.610,4,13.988,0.286,""
1.901,35.436,68.293,-628.610,10.549,-53.313,4,14.007,0.295,""
1.921,35.423,68.996,-628.603,10.632,-54.016,4,14.027,0.281,""
1.941,35.408,69.698,-628.594,10.717,-54.719,4,14.053,0.290,""
1.961,35.393,70.400,-628.583,10.804,-55.420,4,14.069,0.288,""
1.981,35.382,71.101,-628.568,10.893,-56.122,4,14.094,0.286,""
2.001,35.374,71.802,-628.550,10.983,-56.823,4,14.108,0.294,""
2.021,35.368,72.503,-628.530,11.075,-57.523,4,14.122,0.280,""
2.041,35.360,73.203,-628.509,11.169,-58.223,4,14.136,0.289,""
2.061,35.348,73.903,-628.488,11.265,-58.922,4,14.141,0.286,""
2.081,35.330,74.602,-628.468,11.362,-59.621,4,14.154,0.284,""
2.101,35.309,75.301,-628.452,11.461,-60.320,4,14.155,0.292,""
2.121,35.288,75.999,-628.439,11.562,-61.018,4,14.156,0.279,""
2.141,35.272,76.697,-628.430,11.663,-61.716,4,12.306,1.257,""
2.161,35.261,77.396,-628.427,11.764,-62.415,4,8.206,1.173,""
2.181,35.253,78.096,-628.427,11.864,-63.115,3,5.543,0.249,""
2.201,35.245,78.797,-628.430,11.961,-63.816,2,4.339,1.285,""
2.221,35.236,79.498,-628.434,12.055,-64.517,2,0.308,0.406,""
2.241,35.223,80.199,-628.438,12.144,-65.219,2,0.000,0.453,""
2.261,35.174,80.900,-628.442,12.230,-65.920,0,0.000,0.034,""
2.281,35.120,81.601,-628.445,12.311,-66.621,0,0.000,0.048,""
2.301,35.062,82.302,-628.449,12.389,-67.321,0,0.000,0.061,""
2.321,34.999,83.002,-628.453,12.463,-68.022,0,0.000,0.074,""
2.341,34.932,83.702,-628.456,12.532,-68.722,0,0.000,0.087,""
2.361,34.861,84.401,-628.460,12.598,-69.422,0,0.000,0.099,""
2.381,34.785,85.101,-628.464,12.660,-70.121,0,0.000,0.112,""
2.401,34.706,85.800,-628.467,12.718,-70.820,0,0.000,0.124,""
2.421,34.623,86.498,-628.471,12.772,-71.519,0,0.000,0.135,""
2.441,34.536,87.197,-628.474,12.821,-72.218,0,0.000,0.146,""
2.461,34.445,87.895,-628.478,12.867,-72.916,0,0.000,0.157,""
2.481,34.351,88.593,-628.481,12.909,-73.614,0,0.000,0.168,""
2.501,34.253,89.290,-628.485,12.947,-74.312,0,0.000,0.178,""
2.521,34.152,89.987,-628.488,12.981,-75.009,0,0.000,0.188,""
2.541,34.047,90.684,-628.492,13.011,-75.706,0,0.000,0.197,""
2.561,33.939,91.381,-628.495,13.038,-76.403,0,0.000,0.206,""
2.581,33.828,92.077,-628.498,13.060,-77.099,0,0.000,0.215,""
2.601,33.714,92.773,-628.502,13.078,-77.795,0,0.000,0.224,""
2.621,33.596,93.469,-628.505,13.092,-78.491,0,0.000,0.232,""
2.641,33.476,94.164,-628.508,13.103,-79.186,0,0.000,0.239,""
2.661,33.352,94.859,-628.511,13.109,-79.881,0,0.000,0.247,""
2.681,33.226,95.553,-628.515,13.112,-80.576,0,0.000,0.254,""
2.701,33.097,96.248,-628.518,13.110,-81.271,0,0.000,0.260,""
2.721,32.965,96.942,-628.521,13.105,-81.965,0,0.000,0.267,""
2.741,32.831,97.635,-628.524,13.096,-82.659,0,0.000,0.273,""
2.761,32.694,98.329,-628.527,13.083,-83.352,0,0.000,0.278,""
2.781,32.554,99.022,-628.530,13.065,-84.045,0,0.000,0.284,""
2.801,32.412,99.714,-628.533,13.044,-84.738,0,0.000,0.288,""
2.821,32.267,100.407,-628.536,13.019,-85.430,0,0.000,0.293,""
2.841,32.120,101.099,-628.539,12.991,-86.123,0,0.000,0.297,""
2.861,31.971,101.790,-628.542,12.958,-86.814,0,0.000,0.301,""
2.881,31.820,102.482,-628.545,12.921,-87.506,0,0.000,0.304,""
2.901,31.666,103.173,-628.548,12.881,-88.197,0,0.000,0.308,""
2.921,31.509,103.864,-628.551,12.836,-88.888,0,0.000,0.310,""
2.941,31.351,104.554,-628.554,12.788,-89.579,0,0.000,0.313,""
2.961,31.191,105.244,-628.557,12.735,-90.269,0,0.000,0.315,""
2.981,31.028,105.934,-628.560,12.679,-90.959,0,0.000,0.317,""
3.001,30.863,106.623,-628.563,12.619,-91.648,0,0.000,0.319,""
3.021,30.696,107.312,-628.566,12.555,-92.337,0,0.000,0.320,""
3.041,30.527,108.001,-628.569,12.487,-93.026,0,0.000,0.321,""
3.061,30.356,108.689,-628.572,12.415,-93.715,0,0.000,0.321,""
3.081,30.183,109.377,-628.575,12.340,-94.403,0,0.000,0.322,""
3.101,30.008,110.065,-628.578,12.260,-95.091,0,0.000,0.322,""
3.121,29.831,110.752,-628.581,12.177,-95.778,0,0.000,0.321,""
