time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,17.831,0.357,-627.010,8.342,-149.651,4,7.800,0.042,""
0.040,17.839,0.713,-627.016,8.341,-149.294,4,8.283,0.006,""
0.060,17.847,1.070,-627.022,8.339,-148.937,4,8.738,0.017,""
0.080,17.854,1.427,-627.028,8.337,-148.581,4,9.155,0.032,""
0.100,17.860,1.784,-627.034,8.335,-148.224,4,9.525,0.039,""
0.120,17.865,2.141,-627.040,8.332,-147.866,4,9.843,0.042,""
0.140,17.870,2.499,-627.046,8.330,-147.509,4,10.106,0.042,""
0.160,17.874,2.856,-627.052,8.328,-147.152,4,10.315,0.040,""
0.180,17.878,3.214,-627.057,8.327,-146.794,4,10.473,0.037,""
0.200,17.882,3.571,-627.063,8.326,-146.437,4,10.584,0.033,""
0.220,17.885,3.929,-627.069,8.325,-146.079,4,10.652,0.029,""
0.240,17.888,4.286,-627.075,8.324,-145.722,4,10.684,0.025,""
0.260,17.890,4.644,-627.081,8.324,-145.364,4,10.683,0.021,""
0.280,17.893,5.002,-627.087,8.324,-145.006,4,10.657,0.017,""
0.300,17.895,5.360,-627.093,8.324,-144.648,4,10.610,0.014,""
0.320,17.897,5.718,-627.099,8.325,-144.290,4,10.547,0.012,""
0.340,17.898,6.076,-627.105,8.326,-143.932,4,10.473,0.009,""
0.360,17.900,6.434,-627.111,8.327,-143.574,4,10.392,0.007,""
0.380,17.901,6.792,-627.117,8.328,-143.217,4,10.307,0.006,""
0.400,17.742,7.147,-627.123,8.330,-142.862,4,10.222,0.004,""
0.420,17.758,7.502,-627.128,8.332,-142.507,4,10.139,0.003,""
0.440,17.772,7.857,-627.134,8.333,-142.151,4,10.060,0.002,""
0.460,17.786,8.213,-627.140,8.335,-141.796,4,9.986,0.002,""
0.480,17.798,8.569,-627.146,8.337,-141.440,4,9.919,0.001,""
0.500,17.808,8.925,-627.152,8.339,-141.084,4,9.860,0.001,""
0.520,17.818,9.281,-627.158,8.341,-140.727,4,9.809,0.001,""
0.540,17.827,9.638,-627.164,8.343,-140.371,4,9.766,0.000,""
0.560,17.835,9.995,-627.169,8.345,-140.014,4,9.731,0.000,""
0.580,17.843,10.351,-627.175,8.346,-139.657,4,9.703,0.000,""
0.600,17.849,10.708,-627.181,8.348,-139.300,4,9.683,0.000,""
0.620,17.855,11.066,-627.187,8.350,-138.943,4,9.669,0.000,""
0.640,17.861,11.423,-627.193,8.352,-138.586,4,9.661,0.000,""
0.660,17.866,11.780,-627.199,8.353,-138.229,4,9.658,0.000,""
0.680,17.870,12.137,-627.205,8.355,-137.872,4,9.660,0.000,""
0.700,17.875,12.495,-627.210,8.356,-137.514,4,9.665,0.000,""
0.720,17.878,12.852,-627.216,8.358,-137.157,4,9.673,0.000,""
0.740,17.882,13.210,-627.222,8.359,-136.799,4,9.684,0.000,""
0.760,17.885,13.568,-627.228,8.360,-136.441,4,9.696,0.000,""
0.780,17.887,13.926,-627.234,8.362,-136.084,4,9.709,0.000,""
0.800,17.890,14.283,-627.240,8.363,-135.726,4,9.723,0.000,""
0.820,17.892,14.641,-627.246,8.364,-135.368,4,9.736,0.000,""
0.840,17.894,14.999,-627.252,8.365,-135.010,4,9.750,0.000,""
0.860,17.896,15.357,-627.258,8.366,-134.652,4,9.763,0.000,""
0.880,17.898,15.715,-627.264,8.367,-134.295,4,9.775,0.000,""
0.900,17.900,16.073,-627.270,8.369,-133.937,4,9.786,0.000,""
0.920,17.901,16.431,-627.276,8.370,-133.579,4,9.796,0.000,""
0.940,17.741,16.786,-627.281,8.371,-133.224,4,9.804,0.000,""
0.960,17.757,17.141,-627.287,8.372,-132.869,4,9.812,0.000,""
0.980,17.772,17.496,-627.293,8.373,-132.513,4,9.818,0.000,""
1.000,17.785,17.852,-627.299,8.374,-132.158,4,9.823,0.000,""
1.020,17.797,18.208,-627.305,8.375,-131.802,4,9.827,0.000,""
1.040,17.808,18.564,-627.311,8.377,-131.446,4,9.830,0.000,""
1.060,17.818,18.921,-627.317,8.378,-131.089,4,9.832,0.000,""
1.080,17.827,19.277,-627.322,8.379,-130.733,4,9.833,0.000,""
1.100,17.835,19.634,-627.328,8.380,-130.376,4,9.833,0.000,""
1.120,17.843,19.991,-627.334,8.381,-130.019,4,9.833,0.000,""
1.140,17.849,20.348,-627.340,8.383,-129.663,4,9.832,0.000,""
1.160,17.855,20.705,-627.346,8.384,-129.306,4,9.831,0.000,""
1.180,17.861,21.062,-627.352,8.385,-128.948,4,9.829,0.000,""
1.200,17.866,21.419,-627.358,8.386,-128.591,4,9.827,0.000,""
1.220,17.870,21.777,-627.363,8.387,-128.234,4,9.825,0.000,""
1.240,17.874,22.134,-627.369,8.389,-127.876,4,9.823,0.000,""
1.260,17.878,22.492,-627.375,8.390,-127.519,4,9.821,0.000,""
1.280,17.882,22.849,-627.381,8.391,-127.161,4,9.819,0.000,""
1.300,17.885,23.207,-627.387,8.392,-126.804,4,9.817,0.000,""
1.320,17.887,23.565,-627.393,8.394,-126.446,4,9.815,0.000,""
1.340,17.890,23.923,-627.399,8.395,-126.088,4,9.814,0.000,""
1.360,17.892,24.280,-627.405,8.396,-125.730,4,9.812,0.000,""
1.380,17.894,24.638,-627.410,8.398,-125.372,4,9.811,0.000,""
1.400,17.896,24.996,-627.416,8.399,-125.015,4,9.810,0.000,""
1.420,17.898,25.354,-627.422,8.400,-124.657,4,9.809,0.000,""
1.440,17.899,25.712,-627.428,8.401,-124.299,4,9.808,0.000,""
1.460,17.901,26.070,-627.434,8.403,-123.941,4,9.808,0.000,""
1.480,17.741,26.425,-627.440,8.404,-123.586,4,9.808,0.000,""
1.500,17.757,26.780,-627.446,8.405,-123.231,4,9.808,0.000,""
1.520,17.772,27.136,-627.452,8.406,-122.876,4,9.808,0.000,""
1.540,17.785,27.491,-627.457,8.408,-122.520,4,9.807,0.000,""
1.560,17.797,27.847,-627.463,8.409,-122.164,4,9.808,0.000,""
1.580,17.808,28.203,-627.469,8.410,-121.808,4,9.808,0.000,""
1.600,17.818,28.560,-627.475,8.411,-121.452,4,9.808,0.000,""
1.620,17.827,28.916,-627.481,8.413,-121.095,4,9.808,0.000,""
1.640,17.835,29.273,-627.487,8.414,-120.738,4,9.808,0.000,""
1.660,17.843,29.630,-627.493,8.415,-120.382,4,9.808,0.000,""
1.680,17.849,29.987,-627.498,8.416,-120.025,4,9.809,0.000,""
1.700,17.855,30.344,-627.504,8.418,-119.668,4,9.809,0.000,""
1.720,17.861,30.701,-627.510,8.419,-119.310,4,9.809,0.000,""
1.740,17.866,31.058,-627.516,8.420,-118.953,4,9.809,0.000,""
1.760,17.870,31.416,-627.522,8.421,-118.596,4,9.810,0.000,""
1.780,17.874,31.773,-627.528,8.423,-118.238,4,9.810,0.000,""
