time,x,y,z,speed,vx,vy,vz,throttle,brake,steer,wheels,suspension,alignment,up,contact
0.000,1064.208,145.989,178.325,39.626,-39.626,-0.069,0.000,0.000,0.000,0.000,4,7.803,1.515,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.3289449;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1495293;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1605077;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.08971068;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2691262;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1003169;"
0.020,1063.426,146.001,178.325,39.464,-39.463,0.601,0.001,0.187,0.000,0.000,4,13.202,0.873,1.000,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621303;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08722484;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.2621303;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08722482;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1087039;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1585853;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738719;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022971;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02738718;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.2022971;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09934282;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.09934282;"
0.040,1062.647,146.022,178.325,39.380,-39.386,1.091,0.000,0.268,0.000,0.000,4,19.438,6.852,0.998,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1814996;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06567247;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1818512;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06532084;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0820514;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1204897;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005859844;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.121696;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005509574;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.1220463;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04121751;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04227474;"
0.060,1061.869,146.066,178.325,39.215,-39.159,2.225,-0.003,0.310,0.000,0.000,4,28.471,9.432,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1037074;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06120438;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.1039454;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06096639;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06102073;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.0705235;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0013995;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0438985;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001160999;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.04413697;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01062948;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01086846;"
0.080,1061.089,146.125,178.325,39.150,-39.040,2.942,-0.001,0.392,0.000,0.000,4,25.257,4.488,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06858026;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06009586;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06864446;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06003169;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06245261;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06318933;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002858045;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008761953;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0002214421;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.008826286;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001286894;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001351535;"
0.100,1060.308,146.188,178.325,39.172,-39.044,3.168,0.000,0.425,0.000,0.000,4,20.653,0.896,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06153474;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05988057;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06157932;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.059836;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05987608;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.05988571;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=6.958316E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001739399;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=2.71079E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.001781911;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=7.31647E-05;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=9.384751E-05;"
0.120,1059.528,146.256,178.325,39.194,-39.050,3.362,0.001,0.414,0.000,0.000,4,19.430,0.637,0.997,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06014974;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06303599;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06015486;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06303088;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06015006;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06020901;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003244147;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003612987;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003238186;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0003672838;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008412898;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0008760095;"
0.140,1058.747,146.326,178.325,39.215,-39.056,3.529,0.002,0.403,0.000,0.000,4,18.061,0.514,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06320918;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06951608;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06318471;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06954054;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06491973;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06494501;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009697674;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.00339319;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.009722493;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.003368407;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005065769;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.005117128;"
0.160,1057.966,146.399,178.325,39.233,-39.063,3.665,0.003,0.393,0.000,0.000,4,16.560,0.407,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07002597;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07880173;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06997171;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07885596;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.06998563;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07192832;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01899156;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01021493;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01904299;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01016352;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.01308596;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.0134044;"
0.180,1057.185,146.475,178.325,39.251,-39.072,3.770,0.003,0.383,0.000,0.000,4,15.013,0.315,0.996,"Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07996901;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09041976;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.07989499;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.09049378;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08083397;Ground_Mountain_2_4:(0.080, 0.997, 0.000) separation=0.08159569;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03060848;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02015371;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.03068273;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02007943;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02028814;Ground_Summit authored launch:(0.080, 0.997, 0.000) separation=0.02034001;"
