t,station,x,y,z,speed,vx,vy,vz,throttle,brake,steering,grounded,suspension,alignment,up,contacts
0.020,148.111,826.947,100.670,-115.744,30.719,26.589,2.201,15.266,0.000,0.000,-0.115,2,10.511,5.118,0.994,"Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.018);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.019);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.020);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.021);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_1_1:(-0.173, 0.985, -0.022);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);Ground_Mountain_0_1:(-0.202, 0.971, -0.127);"
0.040,148.927,827.459,100.720,-115.453,30.568,26.571,2.617,15.238,0.640,0.000,-0.116,4,22.597,25.126,0.982,"Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);Ground_Mountain_0_1:(-0.198, 0.971, -0.133);"
0.060,149.513,827.965,100.818,-115.162,30.078,25.837,5.010,14.693,0.716,0.000,-0.120,4,33.623,23.574,0.973,"Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);Ground_Mountain_0_1:(-0.191, 0.973, -0.131);"
0.080,150.320,828.471,100.948,-114.874,29.951,25.395,6.535,14.486,0.961,0.000,-0.123,4,35.450,12.254,0.972,"Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);Ground_Mountain_0_1:(-0.191, 0.973, -0.132);"
0.100,150.915,828.978,101.090,-114.585,30.030,25.340,7.021,14.507,1.000,0.000,-0.128,4,28.401,2.201,0.971,"Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);Ground_Mountain_0_1:(-0.194, 0.972, -0.133);"
0.120,151.512,829.484,101.237,-114.295,30.125,25.333,7.348,14.557,0.985,0.000,-0.133,4,25.176,1.263,0.970,"Ground_Mountain_0_1:(-0.189, 0.972, -0.137);Ground_Mountain_0_1:(-0.189, 0.972, -0.137);Ground_Mountain_0_1:(-0.189, 0.972, -0.137);Ground_Mountain_0_1:(-0.189, 0.972, -0.137);Ground_Mountain_0_1:(-0.189, 0.972, -0.137);Ground_Mountain_0_1:(-0.189, 0.972, -0.137);"
0.140,152.303,829.990,101.389,-114.003,30.210,25.315,7.626,14.629,0.938,0.000,-0.133,4,22.731,0.993,0.970,"Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);Ground_Mountain_0_1:(-0.185, 0.973, -0.138);"
0.160,152.902,830.496,101.546,-113.709,30.286,25.284,7.850,14.732,0.895,0.000,-0.134,4,20.057,0.806,0.970,"Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);"
0.180,153.669,831.000,101.706,-113.411,30.353,25.237,8.022,14.871,0.857,0.000,-0.132,4,17.354,0.618,0.970,"Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);Ground_Mountain_0_1:(-0.185, 0.973, -0.141);"
0.200,154.270,831.504,101.869,-113.111,30.411,25.174,8.140,15.047,0.824,0.000,-0.131,4,14.655,0.509,0.970,"Ground_Mountain_0_1:(-0.183, 0.973, -0.143);Ground_Mountain_0_1:(-0.183, 0.973, -0.143);Ground_Mountain_0_1:(-0.183, 0.973, -0.143);Ground_Mountain_0_1:(-0.183, 0.973, -0.143);Ground_Mountain_0_1:(-0.183, 0.973, -0.143);Ground_Mountain_0_1:(-0.183, 0.973, -0.143);"
