time,speed,travel,x,y,z,grounded,lift,torque,contact
0.020,35.662,0.713,-627.016,8.192,-149.294,4,7.800,0.076,"Ground_80_320:(0.00, 1.00, 0.00)"
0.040,35.668,1.427,-627.028,8.191,-148.581,4,8.371,0.047,"Ground_80_240:(0.00, 1.00, 0.00)"
0.060,35.674,2.140,-627.040,8.189,-147.868,4,8.897,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.080,35.680,2.853,-627.052,8.187,-147.154,4,9.376,0.004,"Ground_80_240:(0.00, 1.00, 0.00)"
0.100,35.685,3.567,-627.063,8.185,-146.441,4,9.799,0.011,"Ground_80_240:(0.00, 1.00, 0.00)"
0.120,35.690,4.281,-627.075,8.183,-145.727,4,10.160,0.022,"Ground_80_240:(0.00, 1.00, 0.00)"
0.140,35.695,4.995,-627.087,8.182,-145.013,4,10.455,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.160,35.699,5.709,-627.099,8.181,-144.300,4,10.686,0.035,"Ground_80_240:(0.00, 1.00, 0.00)"
0.180,35.703,6.423,-627.110,8.180,-143.586,4,10.855,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.200,35.707,7.137,-627.122,8.180,-142.872,4,10.966,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.220,35.710,7.851,-627.134,8.180,-142.158,4,11.025,0.039,"Ground_80_240:(0.00, 1.00, 0.00)"
0.240,35.713,8.565,-627.146,8.181,-141.444,4,11.037,0.038,"Ground_80_240:(0.00, 1.00, 0.00)"
0.260,35.716,9.279,-627.158,8.182,-140.729,4,11.011,0.036,"Ground_80_240:(0.00, 1.00, 0.00)"
0.280,35.719,9.994,-627.169,8.183,-140.015,4,10.951,0.034,"Ground_80_240:(0.00, 1.00, 0.00)"
0.300,35.721,10.708,-627.181,8.185,-139.301,4,10.866,0.031,"Ground_80_240:(0.00, 1.00, 0.00)"
0.320,35.723,11.422,-627.193,8.188,-138.587,4,10.762,0.029,"Ground_80_240:(0.00, 1.00, 0.00)"
0.340,35.725,12.137,-627.205,8.191,-137.872,4,10.644,0.026,"Ground_80_240:(0.00, 1.00, 0.00)"
0.360,35.727,12.851,-627.216,8.194,-137.158,4,10.519,0.023,"Ground_80_240:(0.00, 1.00, 0.00)"
0.380,35.729,13.566,-627.228,8.197,-136.443,4,10.392,0.020,"Ground_80_240:(0.00, 1.00, 0.00)"
