time,speed,travel,x,y,z,grounded,lift,torque,contact,throttle,brake,steering,velocity,water,up,localZ,vx,vy,vz,yaw,angularSpeed
0.020,23.774,0.475,-627.012,8.342,-149.532,4,7.800,0.076,"",0.000,0.000,0.000,23.775,0.000,1.000,-39.525,-0.392,-0.041,23.771,0.000,0.012
0.040,23.781,0.951,-627.020,8.341,-149.057,4,8.332,0.013,"",0.113,0.000,0.000,23.782,0.000,1.000,-39.049,-0.392,-0.070,23.778,0.000,0.017
0.060,23.788,1.427,-627.028,8.339,-148.581,4,8.831,0.022,"",0.109,0.000,-0.001,23.788,0.000,1.000,-38.573,-0.392,-0.090,23.785,-0.028,0.019
0.080,23.794,1.902,-627.036,8.337,-148.105,4,9.283,0.039,"",0.106,0.000,0.002,23.794,0.000,1.000,-38.098,-0.393,-0.100,23.790,0.052,0.019
0.100,23.799,2.378,-627.044,8.335,-147.630,4,9.674,0.046,"",0.103,0.000,-0.003,23.799,0.000,1.000,-37.622,-0.393,-0.103,23.796,-0.077,0.017
0.120,23.804,2.854,-627.052,8.333,-147.154,4,10.002,0.046,"",0.101,0.000,0.004,23.804,0.000,1.000,-37.146,-0.393,-0.099,23.801,0.093,0.015
0.140,23.808,3.330,-627.059,8.331,-146.678,4,10.264,0.043,"",0.098,0.000,0.005,23.809,0.000,1.000,-36.670,-0.393,-0.090,23.805,0.112,0.014
0.160,23.812,3.806,-627.067,8.330,-146.202,4,10.465,0.039,"",0.096,0.000,-0.006,23.813,0.000,1.000,-36.194,-0.393,-0.077,23.809,-0.127,0.011
0.180,23.816,4.283,-627.075,8.328,-145.725,4,10.610,0.034,"",0.094,0.000,-0.006,23.816,0.000,1.000,-35.717,-0.393,-0.061,23.813,-0.140,0.010
0.200,23.819,4.759,-627.083,8.328,-145.249,4,10.703,0.029,"",0.092,0.000,-0.007,23.820,0.000,1.000,-35.241,-0.393,-0.043,23.816,-0.151,0.010
0.220,23.822,5.235,-627.091,8.327,-144.773,4,10.752,0.024,"",0.090,0.000,0.007,23.823,0.000,1.000,-34.765,-0.393,-0.024,23.819,0.161,0.007
0.240,23.825,5.712,-627.099,8.327,-144.296,4,10.764,0.020,"",0.089,0.000,0.008,23.825,0.000,1.000,-34.288,-0.394,-0.005,23.822,0.168,0.006
0.260,23.828,6.188,-627.107,8.327,-143.820,4,10.744,0.017,"",0.087,0.000,0.008,23.828,0.000,1.000,-33.812,-0.394,0.014,23.825,0.172,0.007
0.280,23.830,6.665,-627.115,8.328,-143.343,4,10.700,0.014,"",0.086,0.000,-0.008,23.830,0.000,1.000,-33.335,-0.394,0.032,23.827,-0.178,0.004
0.300,23.833,7.142,-627.122,8.329,-142.867,4,10.636,0.011,"",0.085,0.000,-0.008,23.833,0.000,1.000,-32.858,-0.393,0.048,23.829,-0.182,0.004
0.320,23.835,7.618,-627.130,8.330,-142.390,4,10.559,0.009,"",0.084,0.000,0.008,23.835,0.000,1.000,-32.382,-0.393,0.063,23.831,0.185,0.003
0.340,23.837,8.095,-627.138,8.332,-141.913,4,10.472,0.007,"",0.083,0.000,-0.008,23.837,0.000,1.000,-31.905,-0.393,0.077,23.833,-0.188,0.003
0.360,23.838,8.572,-627.146,8.333,-141.437,4,10.381,0.006,"",0.082,0.000,0.009,23.838,0.000,1.000,-31.428,-0.393,0.088,23.835,0.190,0.002
0.380,23.840,9.049,-627.154,8.335,-140.960,4,10.288,0.005,"",0.081,0.000,-0.009,23.840,0.000,1.000,-30.951,-0.393,0.098,23.837,-0.191,0.003
0.400,23.841,9.525,-627.162,8.338,-140.483,4,10.196,0.004,"",0.080,0.000,0.009,23.841,0.000,1.000,-30.475,-0.394,0.105,23.838,0.193,0.002
0.420,23.843,10.002,-627.170,8.340,-140.007,4,10.109,0.003,"",0.079,0.000,0.009,23.843,0.000,1.000,-29.998,-0.394,0.111,23.839,0.194,0.006
0.440,23.844,10.479,-627.178,8.342,-139.530,4,10.026,0.002,"",0.079,0.000,-0.009,23.844,0.000,1.000,-29.521,-0.393,0.116,23.841,-0.195,0.001
0.460,23.845,10.956,-627.185,8.344,-139.053,4,9.951,0.002,"",0.078,0.000,-0.009,23.845,0.000,1.000,-29.044,-0.393,0.118,23.842,-0.195,0.004
0.480,23.846,11.433,-627.193,8.347,-138.576,4,9.884,0.002,"",0.077,0.000,-0.009,23.846,0.000,1.000,-28.567,-0.393,0.120,23.843,-0.196,0.007
0.500,23.847,11.910,-627.201,8.349,-138.099,4,9.825,0.001,"",0.077,0.000,0.009,23.847,0.000,1.000,-28.090,-0.393,0.120,23.844,0.197,0.002
0.520,23.848,12.387,-627.209,8.352,-137.622,4,9.775,0.001,"",0.076,0.000,0.009,23.848,0.000,1.000,-27.613,-0.394,0.120,23.845,0.197,0.003
0.540,23.849,12.864,-627.217,8.354,-137.145,4,9.734,0.001,"",0.076,0.000,0.009,23.849,0.000,1.000,-27.136,-0.394,0.118,23.846,0.197,0.006
0.560,23.850,13.341,-627.225,8.356,-136.668,4,9.701,0.001,"",0.075,0.000,-0.009,23.850,0.000,1.000,-26.659,-0.394,0.116,23.846,-0.198,0.001
0.580,23.851,13.818,-627.233,8.359,-136.191,4,9.676,0.001,"",0.075,0.000,-0.009,23.851,0.000,1.000,-26.182,-0.393,0.113,23.847,-0.198,0.003
0.600,23.851,14.295,-627.241,8.361,-135.715,4,9.659,0.000,"",0.075,0.000,-0.009,23.851,0.000,1.000,-25.705,-0.393,0.110,23.848,-0.197,0.007
0.620,23.852,14.772,-627.248,8.363,-135.238,4,9.648,0.000,"",0.074,0.000,0.009,23.852,0.000,1.000,-25.228,-0.394,0.107,23.849,0.198,0.001
0.640,23.853,15.249,-627.256,8.365,-134.761,4,9.643,0.000,"",0.074,0.000,0.009,23.853,0.000,1.000,-24.751,-0.394,0.104,23.849,0.198,0.003
0.660,23.853,15.726,-627.264,8.367,-134.284,4,9.643,0.000,"",0.074,0.000,0.009,23.853,0.000,1.000,-24.274,-0.395,0.100,23.850,0.199,0.007
0.680,23.854,16.203,-627.272,8.369,-133.807,4,9.648,0.000,"",0.073,0.000,-0.009,23.854,0.000,1.000,-23.797,-0.394,0.097,23.850,-0.199,0.001
0.700,23.854,16.680,-627.280,8.371,-133.330,4,9.656,0.000,"",0.073,0.000,-0.009,23.854,0.000,1.000,-23.320,-0.394,0.094,23.851,-0.198,0.003
0.720,23.855,17.157,-627.288,8.373,-132.853,4,9.666,0.000,"",0.073,0.000,-0.009,23.855,0.000,1.000,-22.843,-0.394,0.091,23.851,-0.198,0.007
0.740,23.855,17.634,-627.296,8.374,-132.376,4,9.679,0.000,"",0.073,0.000,0.009,23.855,0.000,1.000,-22.366,-0.394,0.088,23.852,0.198,0.001
0.760,23.855,18.111,-627.304,8.376,-131.898,4,9.693,0.000,"",0.073,0.000,0.009,23.855,0.000,1.000,-21.889,-0.395,0.086,23.852,0.199,0.003
0.780,23.856,18.588,-627.311,8.378,-131.421,4,9.708,0.000,"",0.072,0.000,0.009,23.856,0.000,1.000,-21.412,-0.395,0.084,23.852,0.198,0.007
0.800,23.856,19.066,-627.319,8.379,-130.944,4,9.723,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-20.934,-0.394,0.082,23.853,-0.198,0.002
0.820,23.856,19.543,-627.327,8.381,-130.467,4,9.738,0.000,"",0.072,0.000,-0.009,23.856,0.000,1.000,-20.457,-0.394,0.081,23.853,-0.199,0.003
